region,category,priority,yaw_deg,pitch_deg,roll,grid_type,source,ocs_total,brightness_rank,rank_shift_vs_roll0,pixel_local_contrast,neighbor_contrast_ypr,roll_sensitivity_score,n_pixels_camera_visible,n_pixels_contributing,mean_lit,image_usable,glint_flag,saturation_flag
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,-45,half2p5,21_pack,1.742720e-02,98,46,1.236114,0.560840,1.852757,4849,4769,2.281720e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,-30,half2p5,21_pack,2.216149e-02,88,36,0.666643,1.037928,1.852757,5684,3004,4.606393e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,-15,half2p5,21_pack,3.320526e-02,64,12,0.615642,1.216115,1.852757,6210,3902,5.313511e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,0,half2p5,21_pack,6.042397e-02,52,0,0.560090,0.911503,1.852757,6408,4668,8.082400e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,15,half2p5,21_pack,3.094376e-02,82,30,0.580400,1.151408,1.852757,6211,5099,3.789221e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,30,half2p5,21_pack,2.364114e-02,86,34,0.913663,0.642149,1.852757,5728,5473,2.697149e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,45,half2p5,21_pack,1.813139e-02,87,35,1.251817,0.690484,1.852757,6110,5837,1.939561e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+62.5,60,half2p5,21_pack,1.253981e-02,107,55,0.843831,0.429281,1.852757,6173,2274,3.443201e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,-60,half2p5,21_pack,1.424276e-02,101,50,0.760808,0.293368,1.852732,3935,3809,2.334775e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,-45,half2p5,21_pack,1.766040e-02,97,46,1.322359,0.546901,1.852732,4783,4706,2.343206e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,-30,half2p5,21_pack,2.179415e-02,93,42,0.625608,0.976166,1.852732,5644,2909,4.677979e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,-15,half2p5,21_pack,3.247644e-02,66,15,0.583095,1.225952,1.852732,6178,3844,5.275298e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,0,half2p5,21_pack,6.108941e-02,51,0,0.565438,0.916779,1.852732,6391,4605,8.283202e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,15,half2p5,21_pack,3.163498e-02,78,27,0.622130,1.145592,1.852732,6214,5068,3.897560e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,30,half2p5,21_pack,2.415293e-02,81,30,0.858569,0.657708,1.852732,5791,5440,2.772253e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,45,half2p5,21_pack,1.840097e-02,86,35,1.300291,0.687431,1.852732,6076,5809,1.977886e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+65.0,60,half2p5,21_pack,1.285514e-02,103,52,0.831409,0.428652,1.852732,6164,2222,3.612391e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,-60,half2p5,21_pack,1.447651e-02,97,48,0.722435,0.282605,1.865869,3906,3761,2.403379e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,-45,half2p5,21_pack,1.719045e-02,99,50,1.237706,0.531724,1.865869,4723,4643,2.311801e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,-30,half2p5,21_pack,2.165905e-02,95,46,0.573822,0.926874,1.865869,5594,2818,4.799106e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,-15,half2p5,21_pack,3.195423e-02,67,18,0.547237,1.244534,1.865869,6146,3763,5.302200e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,0,half2p5,21_pack,6.148202e-02,49,0,0.562844,0.933949,1.865869,6386,4551,8.435353e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,15,half2p5,21_pack,3.194300e-02,77,28,0.475008,1.140878,1.865869,6219,5013,3.978688e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,30,half2p5,21_pack,2.374191e-02,83,34,0.629407,0.678251,1.865869,5816,5387,2.751887e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,45,half2p5,21_pack,1.852125e-02,85,36,1.283010,0.704663,1.865869,6047,5782,2.000112e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+67.5,60,half2p5,21_pack,1.298011e-02,101,52,0.793006,0.443156,1.865869,6169,2179,3.719487e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,-60,half2p5,21_pack,1.480056e-02,93,43,0.704569,0.274062,1.832461,3882,3725,2.480926e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,-45,half2p5,21_pack,1.704297e-02,100,50,1.259525,0.524548,1.832461,4649,4571,2.328070e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,-30,half2p5,21_pack,2.159918e-02,96,46,0.543842,0.876982,1.832461,5546,2731,4.938300e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,-15,half2p5,21_pack,3.150256e-02,68,18,0.508737,1.248423,1.832461,6126,3697,5.320572e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,0,half2p5,21_pack,6.130155e-02,50,0,0.533058,0.934349,1.832461,6364,4475,8.553431e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,15,half2p5,21_pack,3.266032e-02,75,25,0.521536,1.137903,1.832461,6211,4973,4.100756e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,30,half2p5,21_pack,2.483771e-02,79,29,0.868351,0.675243,1.832461,5815,5355,2.896103e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,45,half2p5,21_pack,1.858647e-02,84,34,1.260725,0.696419,1.832461,6029,5754,2.016921e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,62.5,+70.0,60,half2p5,21_pack,1.332111e-02,97,47,0.764617,0.433721,1.832461,6146,2131,3.903183e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,-60,integer5,21_pack,1.469847e-02,95,34,0.814905,0.243156,1.591895,4051,3903,2.351449e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,-45,integer5,21_pack,1.665668e-02,102,41,1.324891,0.485939,1.591895,4748,4672,2.226115e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,-30,integer5,21_pack,2.090310e-02,98,37,1.316606,0.744809,1.591895,5626,5567,2.344506e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,-15,integer5,21_pack,3.032586e-02,69,8,0.640660,1.086347,1.591895,6191,3887,4.871475e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,0,integer5,01_fullrun,5.211601e-02,61,0,0.648594,0.770285,1.591895,6413,4636,7.019233e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,15,integer5,21_pack,3.139416e-02,79,18,0.552030,0.989713,1.591895,6273,5117,3.830852e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,30,integer5,21_pack,2.453397e-02,80,19,0.869381,0.578962,1.591895,5884,5480,2.795434e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,45,integer5,21_pack,1.901613e-02,82,21,1.281901,0.676994,1.591895,6105,5860,2.026219e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+60.0,60,integer5,21_pack,1.277507e-02,105,44,1.857540,0.415017,1.591895,6202,5654,1.410813e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,-60,half2p5,21_pack,1.478096e-02,94,36,0.712778,0.242068,1.592880,4019,3846,2.399690e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,-45,half2p5,21_pack,1.658252e-02,104,46,1.224250,0.485889,1.592880,4690,4609,2.246497e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,-30,half2p5,21_pack,2.070417e-02,100,42,1.308053,0.748854,1.592880,5578,5512,2.345365e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,-15,half2p5,21_pack,2.977131e-02,70,12,0.594295,1.112513,1.592880,6156,3800,4.891886e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,0,half2p5,21_pack,5.227029e-02,58,0,0.631208,0.789313,1.592880,6412,4570,7.141684e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,15,half2p5,21_pack,3.221846e-02,76,18,0.585643,1.001414,1.592880,6278,5069,3.968665e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,30,half2p5,21_pack,2.504280e-02,78,20,0.941615,0.594382,1.592880,5916,5451,2.868591e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,45,half2p5,21_pack,1.899920e-02,83,25,1.188770,0.684611,1.592880,6077,5826,2.036230e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+62.5,60,half2p5,21_pack,1.277641e-02,104,46,1.906858,0.426065,1.592880,6201,5617,1.420255e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,-60,integer5,21_pack,1.519658e-02,89,35,0.653330,0.222856,1.595275,4011,3815,2.487214e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,-45,integer5,21_pack,1.663619e-02,103,49,1.313719,0.455545,1.595275,4640,4556,2.279986e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,-30,integer5,21_pack,2.048556e-02,101,47,1.294943,0.727868,1.595275,5528,5452,2.346140e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,-15,integer5,21_pack,2.961353e-02,71,17,0.554466,1.129127,1.595275,6126,3728,4.959937e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,0,integer5,01_fullrun,5.274215e-02,54,0,0.642022,0.801828,1.595275,6394,4515,7.293937e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,15,integer5,21_pack,3.271301e-02,74,20,0.529592,1.000841,1.595275,6282,5014,4.073786e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,30,integer5,21_pack,2.525883e-02,76,22,0.836361,0.611605,1.595275,5915,5398,2.921745e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,45,integer5,21_pack,1.922262e-02,81,27,1.214036,0.680196,1.595275,6044,5788,2.073700e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+65.0,60,integer5,21_pack,1.290112e-02,102,48,1.808984,0.424642,1.595275,6190,5616,1.434373e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,-60,half2p5,21_pack,1.541268e-02,86,30,0.592414,0.214799,1.582070,3997,3787,2.541234e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,-45,half2p5,21_pack,1.640106e-02,106,50,1.192485,0.428641,1.582070,4569,4479,2.286403e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,-30,half2p5,21_pack,2.043517e-02,102,46,1.285021,0.712898,1.582070,5478,5413,2.357231e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,-15,half2p5,21_pack,2.940599e-02,72,16,0.523057,1.139568,1.582070,6098,3660,5.016682e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,0,half2p5,21_pack,5.267475e-02,56,0,0.593166,0.812347,1.582070,6385,4455,7.382725e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,15,half2p5,21_pack,3.350332e-02,73,17,0.526324,0.987647,1.582070,6287,4979,4.201531e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,30,half2p5,21_pack,2.508702e-02,77,21,0.608059,0.621545,1.582070,5914,5365,2.919720e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,45,half2p5,21_pack,1.925121e-02,80,24,1.098980,0.693985,1.582070,6021,5740,2.094151e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+67.5,60,half2p5,21_pack,1.307901e-02,100,44,1.791451,0.437282,1.582070,6184,5631,1.450278e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,-60,integer5,21_pack,1.567676e-02,85,30,0.540865,0.170696,1.570585,3998,3740,2.617259e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,-45,integer5,21_pack,1.619356e-02,107,52,1.207434,0.408308,1.570585,4501,4413,2.291238e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,-30,integer5,21_pack,2.020393e-02,103,48,1.295167,0.694148,1.570585,5423,5343,2.361091e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,-15,integer5,21_pack,2.887275e-02,73,18,0.485636,1.141843,1.570585,6045,3556,5.069772e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,0,integer5,01_fullrun,5.271370e-02,55,0,0.582001,0.811366,1.570585,6360,4394,7.490751e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,15,integer5,21_pack,3.427288e-02,72,17,0.452081,0.984038,1.570585,6268,4924,4.346048e-02,1,0,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,30,integer5,21_pack,2.600912e-02,74,19,0.868595,0.613164,1.570585,5914,5324,3.050350e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,45,integer5,21_pack,1.985491e-02,79,24,1.255819,0.684581,1.570585,5978,5720,2.167373e-02,1,1,0
R3_low_info_connectivity,low-info/ocs-hard,primary,65.0,+70.0,60,integer5,21_pack,1.311526e-02,98,43,1.759636,0.427307,1.570585,6163,5626,1.455590e-02,1,1,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,-60,integer5,21_pack,1.738567e-01,9,0,0.423336,0.147761,0.054179,5417,2817,3.853598e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,-45,integer5,21_pack,1.747140e-01,9,0,0.454282,0.147758,0.054179,5601,2903,3.757879e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,-30,integer5,21_pack,1.738717e-01,9,0,0.458777,0.148725,0.054179,5619,2900,3.743629e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,-15,integer5,21_pack,1.749033e-01,8,-1,0.464248,0.150776,0.054179,5472,2928,3.729829e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,0,integer5,01_fullrun,1.735689e-01,9,0,0.473793,0.163813,0.054179,5413,2929,3.700108e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,15,integer5,21_pack,1.713111e-01,27,18,0.456538,0.170647,0.054179,5496,2850,3.753207e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,30,integer5,21_pack,1.697110e-01,8,-1,0.437716,0.168638,0.054179,5395,2780,3.811775e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,45,integer5,21_pack,1.667385e-01,8,-1,0.425787,0.158754,0.054179,5189,2709,3.843162e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+10.0,60,integer5,21_pack,1.656068e-01,8,-1,0.413729,0.151769,0.054179,4876,2661,3.885933e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,-60,half2p5,21_pack,1.872515e-01,4,0,0.420018,0.148845,0.056708,5508,2757,4.240826e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,-45,half2p5,21_pack,1.885248e-01,4,0,0.466932,0.148747,0.056708,5641,2889,4.074581e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,-30,half2p5,21_pack,1.881420e-01,4,0,0.462495,0.149466,0.056708,5607,2874,4.087530e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,-15,half2p5,21_pack,1.889714e-01,4,0,0.460187,0.151473,0.056708,5397,2882,4.094152e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,0,half2p5,21_pack,1.864211e-01,4,0,0.457086,0.164639,0.056708,5488,2832,4.110209e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,15,half2p5,21_pack,1.847902e-01,18,14,0.459106,0.171617,0.056708,5504,2815,4.098854e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,30,half2p5,21_pack,1.817221e-01,3,-1,0.441266,0.169705,0.056708,5362,2727,4.160873e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,45,half2p5,21_pack,1.800849e-01,3,-1,0.424473,0.159682,0.056708,5116,2665,4.219315e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+12.5,60,half2p5,21_pack,1.784843e-01,3,-1,0.413059,0.152666,0.056708,4764,2615,4.261773e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,-60,integer5,21_pack,1.752007e-01,7,1,0.417477,0.321373,0.052048,5586,2697,4.056176e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,-45,integer5,21_pack,1.785108e-01,7,1,0.469122,0.320841,0.052048,5677,2871,3.882336e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,-30,integer5,21_pack,1.788643e-01,7,1,0.452554,0.301011,0.052048,5611,2839,3.933871e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,-15,integer5,21_pack,1.788036e-01,7,1,0.515672,0.315701,0.052048,5360,2988,3.736436e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,0,integer5,01_fullrun,1.778806e-01,6,0,0.451667,0.328536,0.052048,5531,2827,3.928844e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,15,integer5,21_pack,1.752967e-01,23,17,0.437796,0.337878,0.052048,5498,2757,3.970077e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,30,integer5,21_pack,1.730988e-01,6,0,0.426117,0.332256,0.052048,5334,2697,4.007513e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,45,integer5,21_pack,1.701801e-01,7,1,0.422061,0.316417,0.052048,5055,2639,4.026533e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+15.0,60,integer5,21_pack,1.697410e-01,6,0,0.400804,0.309566,0.052048,4666,2586,4.098456e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,-60,half2p5,21_pack,1.447839e-01,15,1,0.393334,0.576797,0.057587,5666,2629,3.438680e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,-45,half2p5,21_pack,1.488570e-01,14,0,0.440390,0.575127,0.057587,5706,2807,3.311225e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,-30,half2p5,21_pack,1.487065e-01,14,0,0.447293,0.555536,0.057587,5579,2820,3.292629e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,-15,half2p5,21_pack,1.482555e-01,14,0,0.565945,0.571836,0.057587,5474,3104,2.982299e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,0,half2p5,21_pack,1.458012e-01,14,0,0.439953,0.586123,0.057587,5583,2758,3.300872e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,15,half2p5,21_pack,1.439804e-01,36,22,0.429096,0.590467,0.057587,5497,2704,3.324746e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,30,half2p5,21_pack,1.424818e-01,13,-1,0.421392,0.571224,0.057587,5280,2660,3.344565e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,45,half2p5,21_pack,1.405139e-01,12,-2,0.407418,0.565089,0.057587,4977,2595,3.380991e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+17.5,60,half2p5,21_pack,1.405246e-01,12,-2,0.379572,0.551844,0.057587,4565,2538,3.457186e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,-60,integer5,21_pack,1.057176e-01,22,0,0.380404,0.780722,0.061137,5723,2597,2.541776e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,-45,integer5,21_pack,1.099167e-01,21,-1,0.417607,0.779427,0.061137,5735,2751,2.494797e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,-30,integer5,21_pack,1.090370e-01,21,-1,0.439396,0.752449,0.061137,5549,2783,2.446373e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,-15,integer5,21_pack,1.089649e-01,21,-1,0.589780,0.776140,0.061137,5557,3160,2.153087e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,0,integer5,01_fullrun,1.068997e-01,22,0,0.411680,0.795531,0.061137,5602,2690,2.481339e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,15,integer5,21_pack,1.056098e-01,45,23,0.393341,0.790186,0.061137,5484,2635,2.502566e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,30,integer5,21_pack,1.038832e-01,20,-2,0.395805,0.771381,0.061137,5253,2597,2.497671e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,45,integer5,21_pack,1.034827e-01,19,-3,0.379455,0.753391,0.061137,4894,2555,2.528942e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+20.0,60,integer5,21_pack,1.034163e-01,19,-3,0.358556,0.744625,0.061137,4490,2507,2.575708e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,-60,half2p5,21_pack,7.039417e-02,30,-1,0.353866,0.920167,0.067987,5799,2568,1.711605e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,-45,half2p5,21_pack,7.371503e-02,29,-2,0.385487,0.911552,0.067987,5745,2662,1.729059e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,-30,half2p5,21_pack,7.444189e-02,29,-2,0.422919,0.898381,0.067987,5496,2765,1.681064e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,-15,half2p5,21_pack,7.410121e-02,31,0,0.603659,0.881054,0.067987,5643,3232,1.431581e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,0,half2p5,21_pack,7.160790e-02,31,0,0.730118,0.917888,0.067987,5635,3554,1.258072e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,15,half2p5,21_pack,7.060175e-02,54,23,0.353027,0.907296,0.067987,5479,2576,1.711321e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,30,half2p5,21_pack,6.979094e-02,28,-3,0.362989,0.886564,0.067987,5199,2554,1.706240e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,45,half2p5,21_pack,6.957652e-02,28,-3,0.337322,0.879051,0.067987,4824,2508,1.732196e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+22.5,60,half2p5,21_pack,6.984142e-02,27,-4,0.335735,0.864900,0.067987,4388,2509,1.738098e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,-60,integer5,21_pack,4.575158e-02,41,-34,0.325081,0.527553,0.082243,5848,2555,1.118091e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,-45,integer5,21_pack,4.589465e-02,41,-34,0.314930,0.540529,0.082243,5775,2575,1.112876e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,-30,integer5,21_pack,4.879500e-02,40,-35,0.450460,0.530177,0.082243,5521,2857,1.066417e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,-15,integer5,21_pack,4.827989e-02,48,-27,0.589381,0.510859,0.082243,5711,3275,9.204853e-02,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,0,integer5,01_fullrun,4.716163e-02,75,0,0.724596,0.526285,0.082243,5665,3600,8.179904e-02,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,15,integer5,21_pack,4.550757e-02,65,-10,0.318419,0.513849,0.082243,5475,2512,1.131165e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,30,integer5,21_pack,4.545720e-02,50,-25,0.316455,0.491063,0.082243,5166,2509,1.131264e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,45,integer5,21_pack,4.498378e-02,39,-36,0.317714,0.477528,0.082243,4751,2479,1.133030e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,145.0,+25.0,60,integer5,21_pack,4.523710e-02,38,-37,0.357398,0.478307,0.082243,4384,2504,1.128034e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,-60,half2p5,21_pack,1.851550e-01,5,0,0.437477,0.149184,0.066466,5508,2754,4.197913e-01,1,0,1
