degrade_level,geom,mode,select,conf_source,coverage,n_kept,yaw_cmae,yaw_hit@30
degraded-moderate,G5,pdb,-,pdb_margin,0.7,207,32.4396,0.7971
degraded-moderate,G5,pdb,-,pdb_margin,0.75,222,32.3423,0.7973
degraded-moderate,G5,pdb,-,pdb_margin,0.8,237,31.8143,0.8017
degraded-moderate,G5,pdb,-,pdb_margin,0.85,252,33.4325,0.7897
degraded-moderate,G5,pdb,-,pdb_margin,0.9,266,34.4737,0.782
degraded-moderate,G5,pdb,-,pdb_margin,0.95,281,33.3452,0.79
degraded-moderate,G5,pdb,-,pdb_margin,1.0,296,34.7128,0.7804
degraded-moderate,G5,image_only,best,neural_margin,0.05,15,6.895,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.1,30,6.292,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.15,44,5.2089,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.2,59,4.4664,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.25,74,3.9038,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.3,89,3.5455,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.35,104,3.4967,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.4,118,3.2802,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.45,133,3.1366,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.5,148,3.0021,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.55,163,3.0363,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.6,178,2.969,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.65,192,2.9012,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.7,207,2.8636,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.75,222,2.8393,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.8,237,2.7771,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.85,252,2.75,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.9,266,2.7072,1.0
degraded-moderate,G5,image_only,best,neural_margin,0.95,281,2.6954,1.0
degraded-moderate,G5,image_only,best,neural_margin,1.0,296,2.7124,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.05,15,5.748,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.1,30,5.8756,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.15,44,6.1613,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.2,59,6.2931,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.25,74,6.3801,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.3,89,6.5559,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.35,104,6.6138,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.4,118,6.5799,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.45,133,6.3225,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.5,148,6.2868,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.55,163,6.2453,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.6,178,6.152,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.65,192,6.1674,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.7,207,6.2388,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.75,222,6.2813,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.8,237,6.1522,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.85,252,6.1349,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.9,266,6.1036,1.0
degraded-moderate,G5,image_only,final,neural_margin,0.95,281,6.1653,1.0
degraded-moderate,G5,image_only,final,neural_margin,1.0,296,6.2089,1.0
degraded-moderate,G5,joint,best,neural_margin,0.05,15,1.3942,1.0
degraded-moderate,G5,joint,best,neural_margin,0.1,30,1.6077,1.0
degraded-moderate,G5,joint,best,neural_margin,0.15,44,1.4096,1.0
degraded-moderate,G5,joint,best,neural_margin,0.2,59,1.5254,1.0
degraded-moderate,G5,joint,best,neural_margin,0.25,74,1.4252,1.0
degraded-moderate,G5,joint,best,neural_margin,0.3,89,1.4335,1.0
degraded-moderate,G5,joint,best,neural_margin,0.35,104,1.5176,1.0
degraded-moderate,G5,joint,best,neural_margin,0.4,118,1.4957,1.0
degraded-moderate,G5,joint,best,neural_margin,0.45,133,1.5825,1.0
degraded-moderate,G5,joint,best,neural_margin,0.5,148,1.5738,1.0
degraded-moderate,G5,joint,best,neural_margin,0.55,163,1.6694,1.0
degraded-moderate,G5,joint,best,neural_margin,0.6,178,1.7213,1.0
degraded-moderate,G5,joint,best,neural_margin,0.65,192,1.7624,1.0
degraded-moderate,G5,joint,best,neural_margin,0.7,207,1.769,1.0
degraded-moderate,G5,joint,best,neural_margin,0.75,222,1.8194,1.0
degraded-moderate,G5,joint,best,neural_margin,0.8,237,1.8602,1.0
degraded-moderate,G5,joint,best,neural_margin,0.85,252,1.8844,1.0
degraded-moderate,G5,joint,best,neural_margin,0.9,266,1.9363,1.0
degraded-moderate,G5,joint,best,neural_margin,0.95,281,1.9599,1.0
degraded-moderate,G5,joint,best,neural_margin,1.0,296,2.0193,1.0
degraded-moderate,G5,joint,final,neural_margin,0.05,15,113.4969,0.0
degraded-moderate,G5,joint,final,neural_margin,0.1,30,91.0478,0.1667
degraded-moderate,G5,joint,final,neural_margin,0.15,44,85.468,0.1591
degraded-moderate,G5,joint,final,neural_margin,0.2,59,85.6572,0.1864
degraded-moderate,G5,joint,final,neural_margin,0.25,74,84.2412,0.1892
degraded-moderate,G5,joint,final,neural_margin,0.3,89,82.5126,0.2022
degraded-moderate,G5,joint,final,neural_margin,0.35,104,81.4933,0.1923
degraded-moderate,G5,joint,final,neural_margin,0.4,118,82.8446,0.178
degraded-moderate,G5,joint,final,neural_margin,0.45,133,80.3091,0.203
degraded-moderate,G5,joint,final,neural_margin,0.5,148,79.8954,0.2027
degraded-moderate,G5,joint,final,neural_margin,0.55,163,82.3199,0.2025
degraded-moderate,G5,joint,final,neural_margin,0.6,178,85.6352,0.191
degraded-moderate,G5,joint,final,neural_margin,0.65,192,83.7096,0.1875
degraded-moderate,G5,joint,final,neural_margin,0.7,207,83.614,0.1836
degraded-moderate,G5,joint,final,neural_margin,0.75,222,83.6164,0.1757
degraded-moderate,G5,joint,final,neural_margin,0.8,237,83.2242,0.173
degraded-moderate,G5,joint,final,neural_margin,0.85,252,81.3301,0.1786
degraded-moderate,G5,joint,final,neural_margin,0.9,266,82.4695,0.1767
degraded-moderate,G5,joint,final,neural_margin,0.95,281,82.0895,0.1815
degraded-moderate,G5,joint,final,neural_margin,1.0,296,81.1687,0.1892
