key,ocs_image,ocs_module_a,ocs_module_a_no_occ,occlusion_ratio_a,rel_err,abs_err,obj_pixels,rad_max,rad_mean_obj,dt_sec,px_jinshuzhuti,px_taiyangnengban,px_yinshenban
yaw220.00_pitch+85.00,0.009379445245972345,0.01370206389675667,0.07662778926884871,0.8211867518625265,0.315472083866687,0.004322618650784324,5803,0.701967294996306,0.010092215345181222,0.017448699999999207,3844,292,1667
yaw220.00_pitch+90.00,0.00992592398218966,0.013050784822205007,0.07668682854961952,0.8298171267604239,0.2394385381865015,0.0031248608400153473,5854,1.8683531560286633,0.010587176507606233,0.01671610000000001,3913,280,1661
yaw220.00_pitch-05.00,0.009914036780273909,0.025363604484511904,0.0708497795222002,0.6420087027008401,0.6091235066243111,0.015449567704237995,5790,4.4961330407830005,0.010691383031453457,0.01748670000000274,3832,284,1674
yaw220.00_pitch-10.00,0.00941588003637369,0.02317840589271463,0.06466186894497436,0.6415444485151074,0.5937649862567441,0.01376252585634094,5766,0.5888721739042417,0.010196431490209146,0.017018099999997816,3811,276,1679
yaw220.00_pitch-15.00,0.01072261085836411,0.023092870026564762,0.06570614457661222,0.6485432195821674,0.5356743944763293,0.012370259168200653,5702,4.477749367725676,0.011741815687210238,0.01714899999999986,3777,248,1677
yaw220.00_pitch-20.00,0.010030829927279621,0.02384275479219699,0.06867210126780623,0.6528028944503177,0.5792923252911024,0.013811924864917368,5558,9.35575475936274,0.011268866955277165,0.01685589999999948,3742,140,1676
yaw220.00_pitch-25.00,0.011346369500277587,0.024157965150967357,0.0712100183307362,0.6607504713906229,0.5303259430431273,0.01281159565068977,5654,4.712295154694542,0.012530345477912808,0.017102699999998805,3745,226,1683
yaw220.00_pitch-30.00,0.013417964258057429,0.023264808492636423,0.07263765522641012,0.6797142140654117,0.42325060348962823,0.009846844234578994,5718,5.196195281448841,0.014652252917783081,0.017029199999999634,3738,297,1683
yaw220.00_pitch-35.00,0.011377389847322944,0.02198506374789725,0.07332585605614182,0.7001731049540776,0.4824945709601989,0.010607673900574306,5753,3.0813807200592764,0.01234838587651282,0.017963799999996866,3702,362,1689
yaw220.00_pitch-40.00,0.01022832244002509,0.021235116919721263,0.07379615465622841,0.7122462949642456,0.5183298270175312,0.011006794479696172,5783,1.6957241077107867,0.011043662984592606,0.01704459999999841,3681,419,1683
yaw220.00_pitch-45.00,0.008870099940734682,0.0209136496161113,0.07441099626583948,0.7189440987808369,0.5758702998494628,0.012043549675376618,5811,0.6145501508709373,0.009531024031519283,0.017433699999997998,3627,489,1695
