geom_id,pose_id,label,role,group,sun_offset,view_offset,yaw,pitch,roll,sun_dir,det_dir,camera_exr_src,sun_exr_src,ocs_total,ocs_metal,ocs_dark,ocs_solar,n_pixels_camera_visible,n_pixels_contributing,image_usable,status,failed_reason
Hs0_vm,F3_edge,yaw240_pitch+015_roll+015,bright_edge_nsm0,bright_edge,0,-7,240.0,15.0,15.0,"[0.9578262852211513, 0.0, 0.2873478855663454]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_BASELINE,0.1361619234085083,0.12623991072177887,0.008291858248412609,0.0016301546711474657,6023,4400,True,COMPLETE,
Hsp_vp,A_top1,yaw2450_pitchp0275_roll+015,top1,mandatory,7,7,245.0,27.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2103959023952484,0.20007193088531494,0.008854061365127563,0.001469908282160759,6266,4232,True,COMPLETE,
Hsp_vp,B_R4,yaw1475_pitchp0125_roll+000,R4_robust,mandatory,7,7,147.5,12.5,0.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2025701105594635,0.20016790926456451,0.0009599485783837736,0.0014422470703721046,5441,2910,True,COMPLETE,
Hsp_vp,C_R3,yaw055_pitch+060_roll+000,R3_negative,mandatory,7,7,55.0,60.0,0.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.06525265425443649,0.06411582231521606,0.0,0.0011368332197889686,6330,4083,True,COMPLETE,
Hsp_vp,D1,yaw2450_pitchp0300_roll+015,top1_neighbor,top1_neighbor,7,7,245.0,30.0,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20773978531360626,0.1973085105419159,0.008871966041624546,0.001559302443638444,6292,4237,True,COMPLETE,
Hsp_vp,D2,yaw2450_pitchp0325_roll+015,top1_neighbor,top1_neighbor,7,7,245.0,32.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20553602278232574,0.1949809342622757,0.008890664204955101,0.001664447016082704,6298,4269,True,COMPLETE,
Hsp_vp,D3,yaw2475_pitchp0375_roll+015,top1_neighbor,top1_neighbor,7,7,247.5,37.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20813722908496857,0.1977338194847107,0.008889134041965008,0.0015142810298129916,6357,4202,True,COMPLETE,
Hsp_vp,D4,yaw2425_pitchp0225_roll+015,top1_neighbor,top1_neighbor,7,7,242.5,22.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2012261152267456,0.19080722332000732,0.008823121897876263,0.0015957856085151434,6200,4253,True,COMPLETE,
Hsp_vp,D5_roll125,yaw2450_pitchp0275_roll+0125,top1_neighbor_roll125,top1_neighbor,7,7,245.0,27.5,12.5,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20210325717926025,0.19174824655056,0.008813989348709583,0.0015410133637487888,6307,4153,True,COMPLETE,
Hsp_vp,D6_roll175,yaw2475_pitchp0300_roll+0175,top1_neighbor_roll175,top1_neighbor,7,7,247.5,30.0,17.5,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.1988244354724884,0.18841037154197693,0.00885241013020277,0.0015616663731634617,6272,4204,True,COMPLETE,
Hsp_vp,E1_R4roll-15,yaw1475_pitchp0125_roll-015,R4_cluster_nsm1,R4_cluster,7,7,147.5,12.5,-15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2021504044532776,0.19987989962100983,0.0009684761171229184,0.0013020285405218601,5660,2884,True,COMPLETE,
Hsp_vp,E2_R4roll+15,yaw1475_pitchp0125_roll+015,R4_cluster_nsm1,R4_cluster,7,7,147.5,12.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.19995802640914917,0.19738078117370605,0.0009811962954699993,0.0015960560413077474,5538,2867,True,COMPLETE,
Hsp_vp,F1_edge,yaw2425_pitchp0275_roll+015,bright_edge_nsm0,bright_edge,7,7,242.5,27.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.1928921639919281,0.18263064324855804,0.008778097108006477,0.0014834072208032012,6218,4310,True,COMPLETE,
Hsp_vp,F2_edge,yaw2475_pitchp0300_roll+015,bright_edge_nsm0,bright_edge,7,7,247.5,30.0,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20542220771312714,0.19523070752620697,0.008779245428740978,0.0014122650027275085,6327,4108,True,COMPLETE,
Hsp_vp,F3_edge,yaw240_pitch+015_roll+015,bright_edge_nsm0,bright_edge,7,7,240.0,15.0,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.19420313835144043,0.18395373225212097,0.008795086294412613,0.0014543035067617893,6103,4267,True,COMPLETE,
Hsp_vm,A_top1,yaw2450_pitchp0275_roll+015,top1,mandatory,7,-7,245.0,27.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10038704425096512,0.09091633558273315,0.008031009696424007,0.0014396993210539222,5937,4012,True,COMPLETE,
Hsp_vm,B_R4,yaw1475_pitchp0125_roll+000,R4_robust,mandatory,7,-7,147.5,12.5,0.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10096915811300278,0.09832273423671722,0.000862575659994036,0.0017838606145232916,5729,3469,True,COMPLETE,
Hsp_vm,C_R3,yaw055_pitch+060_roll+000,R3_negative,mandatory,7,-7,55.0,60.0,0.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.22555673122406006,0.22444628179073334,0.0,0.0011104883160442114,6271,4116,True,COMPLETE,
Hsp_vm,D1,yaw2450_pitchp0300_roll+015,top1_neighbor,top1_neighbor,7,-7,245.0,30.0,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10436384379863739,0.09486786276102066,0.008103144355118275,0.0013928329572081566,5991,4045,True,COMPLETE,
Hsp_vm,D2,yaw2450_pitchp0325_roll+015,top1_neighbor,top1_neighbor,7,-7,245.0,32.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10922176390886307,0.09976906329393387,0.00810814369469881,0.0013445664662867785,6051,4070,True,COMPLETE,
Hsp_vm,D3,yaw2475_pitchp0375_roll+015,top1_neighbor,top1_neighbor,7,-7,247.5,37.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.12155909091234207,0.11196454614400864,0.00826674047857523,0.0013277934631332755,6169,4020,True,COMPLETE,
Hsp_vm,D4,yaw2425_pitchp0225_roll+015,top1_neighbor,top1_neighbor,7,-7,242.5,22.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.08972659707069397,0.08018649369478226,0.00798807479441166,0.0015520283486694098,5842,4181,True,COMPLETE,
Hsp_vm,D5_roll125,yaw2450_pitchp0275_roll+0125,top1_neighbor_roll125,top1_neighbor,7,-7,245.0,27.5,12.5,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.13269323110580444,0.1230347529053688,0.008292690850794315,0.0013657899107784033,6010,3981,True,COMPLETE,
Hsp_vm,D6_roll175,yaw2475_pitchp0300_roll+0175,top1_neighbor_roll175,top1_neighbor,7,-7,247.5,30.0,17.5,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.07477579265832901,0.06580311805009842,0.007782215718179941,0.0011904631974175572,5953,3945,True,COMPLETE,
Hsp_vm,E1_R4roll-15,yaw1475_pitchp0125_roll-015,R4_cluster_nsm1,R4_cluster,7,-7,147.5,12.5,-15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10401695221662521,0.10143774002790451,0.0008847166318446398,0.0016944925300776958,5650,3101,True,COMPLETE,
Hsp_vm,E2_R4roll+15,yaw1475_pitchp0125_roll+015,R4_cluster_nsm1,R4_cluster,7,-7,147.5,12.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.09959481656551361,0.09698852896690369,0.0008972775540314615,0.0017090111505240202,5593,2572,True,COMPLETE,
Hsp_vm,F1_edge,yaw2425_pitchp0275_roll+015,bright_edge_nsm0,bright_edge,7,-7,242.5,27.5,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.09472297877073288,0.08532312512397766,0.007999692112207413,0.001400167471729219,5875,4110,True,COMPLETE,
Hsp_vm,F2_edge,yaw2475_pitchp0300_roll+015,bright_edge_nsm0,bright_edge,7,-7,247.5,30.0,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.1009039431810379,0.0915219709277153,0.00804983451962471,0.00133214530069381,6028,3931,True,COMPLETE,
Hsp_vm,F3_edge,yaw240_pitch+015_roll+015,bright_edge_nsm0,bright_edge,7,-7,240.0,15.0,15.0,"[0.985705691479985, 0.0, 0.16847637752505384]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.07814623415470123,0.06845884025096893,0.007886543869972229,0.0018008520128205419,6023,4401,True,COMPLETE,
Hsm_vp,A_top1,yaw2450_pitchp0275_roll+015,top1,mandatory,-7,7,245.0,27.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1217312142252922,0.11193685978651047,0.008489091880619526,0.0013052606955170631,6266,4218,True,COMPLETE,
Hsm_vp,B_R4,yaw1475_pitchp0125_roll+000,R4_robust,mandatory,-7,7,147.5,12.5,0.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.10252746939659119,0.10016080737113953,0.0009131776168942451,0.001453491160646081,5441,3114,True,COMPLETE,
Hsm_vp,C_R3,yaw055_pitch+060_roll+000,R3_negative,mandatory,-7,7,55.0,60.0,0.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.03296314924955368,0.03219853341579437,0.0,0.0007646102458238602,6330,5099,True,COMPLETE,
Hsm_vp,D1,yaw2450_pitchp0300_roll+015,top1_neighbor,top1_neighbor,-7,7,245.0,30.0,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.11584659665822983,0.10599733889102936,0.00847615022212267,0.0013730947393923998,6292,4229,True,COMPLETE,
Hsm_vp,D2,yaw2450_pitchp0325_roll+015,top1_neighbor,top1_neighbor,-7,7,245.0,32.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.11093025654554367,0.10101722925901413,0.008460731245577335,0.0014523009303957224,6298,4270,True,COMPLETE,
Hsm_vp,D3,yaw2475_pitchp0375_roll+015,top1_neighbor,top1_neighbor,-7,7,247.5,37.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.09758520871400833,0.0879739448428154,0.00833557453006506,0.0012756859650835395,6357,4200,True,COMPLETE,
Hsm_vp,D4,yaw2425_pitchp0225_roll+015,top1_neighbor,top1_neighbor,-7,7,242.5,22.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1308184564113617,0.1208019033074379,0.00855911336839199,0.0014574307715520263,6200,4244,True,COMPLETE,
Hsm_vp,D5_roll125,yaw2450_pitchp0275_roll+0125,top1_neighbor_roll125,top1_neighbor,-7,7,245.0,27.5,12.5,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.08454914391040802,0.07513734698295593,0.00815422460436821,0.001257575349882245,6307,4146,True,COMPLETE,
Hsm_vp,D6_roll175,yaw2475_pitchp0300_roll+0175,top1_neighbor_roll175,top1_neighbor,-7,7,247.5,30.0,17.5,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1499152034521103,0.1397196352481842,0.008717128075659275,0.0014784428058192134,6272,4190,True,COMPLETE,
Hsm_vp,E1_R4roll-15,yaw1475_pitchp0125_roll-015,R4_cluster_nsm1,R4_cluster,-7,7,147.5,12.5,-15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.10309908539056778,0.10091753304004669,0.0009274341282434762,0.00125410920009017,5660,3379,True,COMPLETE,
Hsm_vp,E2_R4roll+15,yaw1475_pitchp0125_roll+015,R4_cluster_nsm1,R4_cluster,-7,7,147.5,12.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1005048081278801,0.09818767756223679,0.0009324308484792709,0.0013846836518496275,5538,2892,True,COMPLETE,
Hsm_vp,F1_edge,yaw2425_pitchp0275_roll+015,bright_edge_nsm0,bright_edge,-7,7,242.5,27.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.11890886723995209,0.10910423845052719,0.008467582985758781,0.0013370418455451727,6218,4294,True,COMPLETE,
Hsm_vp,F2_edge,yaw2475_pitchp0300_roll+015,bright_edge_nsm0,bright_edge,-7,7,247.5,30.0,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.10898402333259583,0.09941407293081284,0.008342425338923931,0.001227534026838839,6327,4106,True,COMPLETE,
Hsm_vp,F3_edge,yaw240_pitch+015_roll+015,bright_edge_nsm0,bright_edge,-7,7,240.0,15.0,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.437259804377141, -0.874519608754282, 0.20980781057987746]",REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1418304145336151,0.13175681233406067,0.008633098565042019,0.0014405077090486884,6103,4710,True,COMPLETE,
Hsm_vm,A_top1,yaw2450_pitchp0275_roll+015,top1,mandatory,-7,-7,245.0,27.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1966460943222046,0.1866026371717453,0.008384425193071365,0.0016590155428275466,5937,3978,True,COMPLETE,
Hsm_vm,B_R4,yaw1475_pitchp0125_roll+000,R4_robust,mandatory,-7,-7,147.5,12.5,0.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.18749646842479706,0.18469589948654175,0.0008885188144631684,0.001912049250677228,5729,2646,True,COMPLETE,
Hsm_vm,C_R3,yaw055_pitch+060_roll+000,R3_negative,mandatory,-7,-7,55.0,60.0,0.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.06605351716279984,0.06522247195243835,0.0,0.0008310395642183721,6271,4608,True,COMPLETE,
Hsm_vm,D1,yaw2450_pitchp0300_roll+015,top1_neighbor,top1_neighbor,-7,-7,245.0,30.0,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19828413426876068,0.18826249241828918,0.0084298737347126,0.0015917671844363213,5991,4011,True,COMPLETE,
Hsm_vm,D2,yaw2450_pitchp0325_roll+015,top1_neighbor,top1_neighbor,-7,-7,245.0,32.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.20011106133460999,0.19018733501434326,0.008401499129831791,0.0015222271904349327,6051,4029,True,COMPLETE,
Hsm_vm,D3,yaw2475_pitchp0375_roll+015,top1_neighbor,top1_neighbor,-7,-7,247.5,37.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1921626776456833,0.18227507174015045,0.008437827229499817,0.0014497577212750912,6169,3991,True,COMPLETE,
Hsm_vm,D4,yaw2425_pitchp0225_roll+015,top1_neighbor,top1_neighbor,-7,-7,242.5,22.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19475533068180084,0.18474987149238586,0.008433865383267403,0.001571556436829269,5842,4153,True,COMPLETE,
Hsm_vm,D5_roll125,yaw2450_pitchp0275_roll+0125,top1_neighbor_roll125,top1_neighbor,-7,-7,245.0,27.5,12.5,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1819402128458023,0.17215481400489807,0.008344689384102821,0.0014407223789021373,6010,3950,True,COMPLETE,
Hsm_vm,D6_roll175,yaw2475_pitchp0300_roll+0175,top1_neighbor_roll175,top1_neighbor,-7,-7,247.5,30.0,17.5,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1815331131219864,0.17173759639263153,0.00833788514137268,0.0014576358953490853,5953,3913,True,COMPLETE,
Hsm_vm,E1_R4roll-15,yaw1475_pitchp0125_roll-015,R4_cluster_nsm1,R4_cluster,-7,-7,147.5,12.5,-15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19121064245700836,0.1888023316860199,0.0009093298576772213,0.0014989750925451517,5650,2714,True,COMPLETE,
Hsm_vm,E2_R4roll+15,yaw1475_pitchp0125_roll+015,R4_cluster_nsm1,R4_cluster,-7,-7,147.5,12.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.18605108559131622,0.18321195244789124,0.0009237066260538995,0.0019154325127601624,5593,2578,True,COMPLETE,
Hsm_vm,F1_edge,yaw2425_pitchp0275_roll+015,bright_edge_nsm0,bright_edge,-7,-7,242.5,27.5,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19481207430362701,0.18477530777454376,0.008400632999837399,0.001636125729419291,5875,4069,True,COMPLETE,
Hsm_vm,F2_edge,yaw2475_pitchp0300_roll+015,bright_edge_nsm0,bright_edge,-7,-7,247.5,30.0,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.17992036044597626,0.17009425163269043,0.008325755596160889,0.0015003718435764313,6028,3905,True,COMPLETE,
Hsm_vm,F3_edge,yaw240_pitch+015_roll+015,bright_edge_nsm0,bright_edge,-7,-7,240.0,15.0,15.0,"[0.915667895194329, 0.0, 0.4019356984772403]","[0.44697058609971635, -0.8939411721994327, -0.032961732484506]",REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.18480677902698517,0.1748681366443634,0.00841543823480606,0.0015232182340696454,6023,3889,True,COMPLETE,
