region,category,yaw,pitch,roll,label,camera_exr_exists,sun_exr_exists,source,source_seed
R4_bright_robust,bright/robust-easy,155,25,60,yaw155_pitch+025_roll+060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,-60,yaw160_pitch+005_roll-060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,-45,yaw160_pitch+005_roll-045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,-30,yaw160_pitch+005_roll-030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,-15,yaw160_pitch+005_roll-015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,15,yaw160_pitch+005_roll+015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,30,yaw160_pitch+005_roll+030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,45,yaw160_pitch+005_roll+045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,5,60,yaw160_pitch+005_roll+060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,-60,yaw160_pitch+010_roll-060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,-45,yaw160_pitch+010_roll-045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,-30,yaw160_pitch+010_roll-030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,-15,yaw160_pitch+010_roll-015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,15,yaw160_pitch+010_roll+015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,30,yaw160_pitch+010_roll+030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,45,yaw160_pitch+010_roll+045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,10,60,yaw160_pitch+010_roll+060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,-60,yaw160_pitch+015_roll-060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,-45,yaw160_pitch+015_roll-045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,-30,yaw160_pitch+015_roll-030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,-15,yaw160_pitch+015_roll-015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,15,yaw160_pitch+015_roll+015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,30,yaw160_pitch+015_roll+030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,45,yaw160_pitch+015_roll+045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,15,60,yaw160_pitch+015_roll+060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,-60,yaw160_pitch+020_roll-060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,-45,yaw160_pitch+020_roll-045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,-30,yaw160_pitch+020_roll-030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,-15,yaw160_pitch+020_roll-015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,15,yaw160_pitch+020_roll+015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,30,yaw160_pitch+020_roll+030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,45,yaw160_pitch+020_roll+045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,20,60,yaw160_pitch+020_roll+060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,-60,yaw160_pitch+025_roll-060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,-45,yaw160_pitch+025_roll-045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,-30,yaw160_pitch+025_roll-030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,-15,yaw160_pitch+025_roll-015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,15,yaw160_pitch+025_roll+015,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,30,yaw160_pitch+025_roll+030,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,45,yaw160_pitch+025_roll+045,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R4_bright_robust,bright/robust-easy,160,25,60,yaw160_pitch+025_roll+060,True,True,20_pack,bright/robust-easy-seed yaw145/150 pitch+10/+15
R5_neutral,neutral-control,190,-10,-60,yaw190_pitch-010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,-45,yaw190_pitch-010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,-30,yaw190_pitch-010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,-15,yaw190_pitch-010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,15,yaw190_pitch-010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,30,yaw190_pitch-010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,45,yaw190_pitch-010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-10,60,yaw190_pitch-010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,-60,yaw190_pitch-005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,-45,yaw190_pitch-005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,-30,yaw190_pitch-005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,-15,yaw190_pitch-005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,15,yaw190_pitch-005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,30,yaw190_pitch-005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,45,yaw190_pitch-005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,-5,60,yaw190_pitch-005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,-60,yaw190_pitch+000_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,-45,yaw190_pitch+000_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,-30,yaw190_pitch+000_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,-15,yaw190_pitch+000_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,15,yaw190_pitch+000_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,30,yaw190_pitch+000_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,45,yaw190_pitch+000_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,0,60,yaw190_pitch+000_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,-60,yaw190_pitch+005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,-45,yaw190_pitch+005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,-30,yaw190_pitch+005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,-15,yaw190_pitch+005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,15,yaw190_pitch+005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,30,yaw190_pitch+005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,45,yaw190_pitch+005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,5,60,yaw190_pitch+005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,-60,yaw190_pitch+010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,-45,yaw190_pitch+010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,-30,yaw190_pitch+010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,-15,yaw190_pitch+010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,15,yaw190_pitch+010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,30,yaw190_pitch+010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,45,yaw190_pitch+010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,190,10,60,yaw190_pitch+010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,-60,yaw195_pitch-010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,-45,yaw195_pitch-010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,-30,yaw195_pitch-010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,-15,yaw195_pitch-010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,15,yaw195_pitch-010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,30,yaw195_pitch-010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,45,yaw195_pitch-010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-10,60,yaw195_pitch-010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,-60,yaw195_pitch-005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,-45,yaw195_pitch-005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,-30,yaw195_pitch-005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,-15,yaw195_pitch-005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,15,yaw195_pitch-005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,30,yaw195_pitch-005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,45,yaw195_pitch-005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,-5,60,yaw195_pitch-005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,-60,yaw195_pitch+000_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,-45,yaw195_pitch+000_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,-30,yaw195_pitch+000_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,-15,yaw195_pitch+000_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,15,yaw195_pitch+000_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,30,yaw195_pitch+000_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,45,yaw195_pitch+000_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,0,60,yaw195_pitch+000_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,-60,yaw195_pitch+005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,-45,yaw195_pitch+005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,-30,yaw195_pitch+005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,-15,yaw195_pitch+005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,15,yaw195_pitch+005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,30,yaw195_pitch+005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,45,yaw195_pitch+005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,5,60,yaw195_pitch+005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,-60,yaw195_pitch+010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,-45,yaw195_pitch+010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,-30,yaw195_pitch+010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,-15,yaw195_pitch+010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,15,yaw195_pitch+010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,30,yaw195_pitch+010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,45,yaw195_pitch+010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,195,10,60,yaw195_pitch+010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,-60,yaw200_pitch-010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,-45,yaw200_pitch-010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,-30,yaw200_pitch-010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,-15,yaw200_pitch-010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,15,yaw200_pitch-010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,30,yaw200_pitch-010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,45,yaw200_pitch-010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-10,60,yaw200_pitch-010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,-60,yaw200_pitch-005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,-45,yaw200_pitch-005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,-30,yaw200_pitch-005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,-15,yaw200_pitch-005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,15,yaw200_pitch-005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,30,yaw200_pitch-005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,45,yaw200_pitch-005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,-5,60,yaw200_pitch-005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,-60,yaw200_pitch+000_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,-45,yaw200_pitch+000_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,-30,yaw200_pitch+000_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,-15,yaw200_pitch+000_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,15,yaw200_pitch+000_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,30,yaw200_pitch+000_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,45,yaw200_pitch+000_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,0,60,yaw200_pitch+000_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,-60,yaw200_pitch+005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,-45,yaw200_pitch+005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,-30,yaw200_pitch+005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,-15,yaw200_pitch+005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,15,yaw200_pitch+005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,30,yaw200_pitch+005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,45,yaw200_pitch+005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,5,60,yaw200_pitch+005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,-60,yaw200_pitch+010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,-45,yaw200_pitch+010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,-30,yaw200_pitch+010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,-15,yaw200_pitch+010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,15,yaw200_pitch+010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,30,yaw200_pitch+010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,45,yaw200_pitch+010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,200,10,60,yaw200_pitch+010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,-60,yaw205_pitch-010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,-45,yaw205_pitch-010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,-30,yaw205_pitch-010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,-15,yaw205_pitch-010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,15,yaw205_pitch-010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,30,yaw205_pitch-010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,45,yaw205_pitch-010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-10,60,yaw205_pitch-010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,-60,yaw205_pitch-005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,-45,yaw205_pitch-005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,-30,yaw205_pitch-005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,-15,yaw205_pitch-005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,15,yaw205_pitch-005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,30,yaw205_pitch-005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,45,yaw205_pitch-005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,-5,60,yaw205_pitch-005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,-60,yaw205_pitch+000_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,-45,yaw205_pitch+000_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,-30,yaw205_pitch+000_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,-15,yaw205_pitch+000_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,15,yaw205_pitch+000_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,30,yaw205_pitch+000_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,45,yaw205_pitch+000_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,0,60,yaw205_pitch+000_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,-60,yaw205_pitch+005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,-45,yaw205_pitch+005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,-30,yaw205_pitch+005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,-15,yaw205_pitch+005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,15,yaw205_pitch+005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,30,yaw205_pitch+005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,45,yaw205_pitch+005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,5,60,yaw205_pitch+005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,-60,yaw205_pitch+010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,-45,yaw205_pitch+010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,-30,yaw205_pitch+010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,-15,yaw205_pitch+010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,15,yaw205_pitch+010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,30,yaw205_pitch+010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,205,10,45,yaw205_pitch+010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
