yaw,pitch,total_ocs_m2,metal_body_ocs_m2,solar_panel_ocs_m2,baffle_ocs_m2,occlusion_ratio_frac
35.0,-75.0,0.0104658717945734,0.0005500711986356,0.0096113407038456,0.0003044598920921,0.6956229201660775
40.0,-75.0,0.0104604184609946,0.0005373654948694,0.0096145016224039,0.0003085513437211,0.6893201698156386
45.0,-75.0,0.0104681762686597,0.0005392781460785,0.0096185033310524,0.0003103947915287,0.6872013700395496
50.0,-75.0,0.0104820340820511,0.0005512775515177,0.0096219996038559,0.0003087569266774,0.6870490320697721
55.0,-75.0,0.0104661873106216,0.0005436526693608,0.0096274080307957,0.000295126610465,0.6877970023303908
60.0,-75.0,0.0104647955816755,0.0005507706608404,0.0096272306956763,0.0002867942251586,0.6876493224923215
65.0,-75.0,0.0104758743788282,0.000633423607955,0.0095668112267159,0.0002756395441572,0.689072576120817
70.0,-75.0,0.0106877377031583,0.0008288238908404,0.0095932028696088,0.000265710942709,0.6878874820093899
75.0,-75.0,0.0107675400434632,0.0009046050140933,0.00961415787635,0.0002487771530198,0.6927317696031113
80.0,-75.0,0.0106862709507836,0.0012442957862352,0.0092225759905139,0.0002193991740343,0.7183118188973598
85.0,-75.0,0.0127208816964061,0.0032019252342434,0.0093187267640143,0.0002002296981483,0.7733390165572349
90.0,-75.0,0.0168547601627854,0.0074247281607156,0.0092489906340705,0.0001810413679992,0.8068673223329137
95.0,-75.0,0.0125466351416497,0.002868715683494,0.0094954950363667,0.000182424421789,0.7753088781552563
100.0,-75.0,0.00989830765152,0.0010201292660222,0.0086941102214401,0.0001840681640575,0.7482709656817681
105.0,-75.0,0.0091409794462786,0.0011355109612074,0.0078196840253723,0.0001857844596989,0.747323925565994
110.0,-75.0,0.0113850338955322,0.0041656033805144,0.0070321000502187,0.000187330464799,0.7488994391094316
115.0,-75.0,0.0112383742477638,0.0039014143812387,0.0071486188581657,0.0001883410083593,0.7596732780100628
120.0,-75.0,0.0078109702935776,0.0010305244285749,0.0065815647623987,0.0001988811026039,0.7904200141738081
125.0,-75.0,0.007455924495829,0.0009020263115127,0.0063543093645184,0.0001995888197978,0.7852845262211239
130.0,-75.0,0.0071644891250461,0.0016665022108135,0.0052976906539276,0.0002002962603049,0.7974981539405156
135.0,-75.0,0.0069700566515345,0.0014891610416113,0.0052806492160981,0.000200246393825,0.8045034562948725
140.0,-75.0,0.0069783274768209,0.0011443502056565,0.00562532486326,0.0002086524079043,0.799339748630927
145.0,-75.0,0.0070153795867464,0.0011949078140789,0.0056124046396902,0.0002080671329773,0.8093059040487723
150.0,-75.0,0.0070085800921081,0.0010381073241145,0.005762619185081,0.0002078535829125,0.818525056464571
155.0,-75.0,0.0072103859994941,0.0012391515557129,0.0057559887499931,0.0002152456937879,0.8032602092049543
160.0,-75.0,0.0081944592202795,0.0012485938333685,0.0067319566063862,0.0002139087805248,0.7773541380537845
165.0,-75.0,0.0078796932363046,0.0012158457390006,0.0064513064365398,0.000212541060764,0.7936295725954923
170.0,-75.0,0.0082105383068299,0.0017697651943653,0.0062301547625659,0.0002106183498985,0.8147056284140854
175.0,-75.0,0.0111278842241261,0.0040383590870153,0.0068804385826982,0.0002090865544125,0.8352520082887542
180.0,-75.0,0.0140391039187192,0.0074966113940662,0.006334944059416,0.0002075484652369,0.877498667556016
185.0,-75.0,0.0174432459872475,0.0108654302385593,0.0063524297845539,0.0002253859641342,0.7963982550330865
190.0,-75.0,0.0157264090701866,0.0093031413820962,0.0061809763134764,0.000242291374614,0.7225286165607526
