geom_id,pose_id,label,camera_exr_src,sun_exr_src,ocs_total,image_usable,status,failed_reason
Hsm_vp,D5_roll125,yaw2450_pitchp0275_roll+0125,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.08454914391040802,True,COMPLETE,
Hsm_vp,D6_roll175,yaw2475_pitchp0300_roll+0175,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1499152034521103,True,COMPLETE,
Hsm_vp,E1_R4roll-15,yaw1475_pitchp0125_roll-015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.10309908539056778,True,COMPLETE,
Hsm_vp,E2_R4roll+15,yaw1475_pitchp0125_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1005048081278801,True,COMPLETE,
Hsm_vp,F1_edge,yaw2425_pitchp0275_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.11890886723995209,True,COMPLETE,
Hsm_vp,F2_edge,yaw2475_pitchp0300_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.10898402333259583,True,COMPLETE,
Hsm_vp,F3_edge,yaw240_pitch+015_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1418304145336151,True,COMPLETE,
Hsm_vm,A_top1,yaw2450_pitchp0275_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1966460943222046,True,COMPLETE,
Hsm_vm,B_R4,yaw1475_pitchp0125_roll+000,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.18749646842479706,True,COMPLETE,
Hsm_vm,C_R3,yaw055_pitch+060_roll+000,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.06605351716279984,True,COMPLETE,
Hsm_vm,D1,yaw2450_pitchp0300_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19828413426876068,True,COMPLETE,
Hsm_vm,D2,yaw2450_pitchp0325_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.20011106133460999,True,COMPLETE,
Hsm_vm,D3,yaw2475_pitchp0375_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1921626776456833,True,COMPLETE,
Hsm_vm,D4,yaw2425_pitchp0225_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19475533068180084,True,COMPLETE,
Hsm_vm,D5_roll125,yaw2450_pitchp0275_roll+0125,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1819402128458023,True,COMPLETE,
Hsm_vm,D6_roll175,yaw2475_pitchp0300_roll+0175,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.1815331131219864,True,COMPLETE,
Hsm_vm,E1_R4roll-15,yaw1475_pitchp0125_roll-015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19121064245700836,True,COMPLETE,
Hsm_vm,E2_R4roll+15,yaw1475_pitchp0125_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.18605108559131622,True,COMPLETE,
Hsm_vm,F1_edge,yaw2425_pitchp0275_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.19481207430362701,True,COMPLETE,
Hsm_vm,F2_edge,yaw2475_pitchp0300_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.17992036044597626,True,COMPLETE,
Hsm_vm,F3_edge,yaw240_pitch+015_roll+015,REUSED_26/G4_view_minus,REUSED_26/G2_sun_minus,0.18480677902698517,True,COMPLETE,
