region,category,yaw,pitch,roll,source,ocs_total,brightness_rank,rank_shift_vs_roll0,pixel_local_contrast,neighbor_contrast_ypr,roll_sensitivity_score,n_pixels_camera_visible,n_pixels_contributing,mean_lit,image_usable,glint_flag,saturation_flag
R4_bright_robust,bright/robust-easy,150,25,-45,20_pack,4.648134e-02,19,-25,0.340856,1.070469,0.111377,5951,2491,1.165110e-01,1,0,0
R4_bright_robust,bright/robust-easy,150,25,-30,20_pack,4.956790e-02,18,-26,0.439663,1.046559,0.111377,5722,2580,1.199617e-01,1,0,0
R4_bright_robust,bright/robust-easy,150,25,-15,20_pack,4.886240e-02,22,-22,0.595825,1.037470,0.111377,5811,3084,9.892870e-02,1,0,0
R4_bright_robust,bright/robust-easy,150,25,0,01_fullrun,4.763879e-02,44,0,0.739216,1.092501,0.111377,5855,3435,8.659562e-02,1,0,0
R4_bright_robust,bright/robust-easy,150,25,15,20_pack,4.482312e-02,45,1,0.326841,1.088374,0.111377,5666,2351,1.190451e-01,1,0,0
R4_bright_robust,bright/robust-easy,150,25,30,20_pack,4.515928e-02,23,-21,0.334784,1.069995,0.111377,5400,2370,1.189763e-01,1,0,0
R4_bright_robust,bright/robust-easy,150,25,45,20_pack,4.477690e-02,19,-25,0.321514,1.061621,0.111377,4975,2338,1.195836e-01,1,0,0
R4_bright_robust,bright/robust-easy,150,25,60,20_pack,4.439646e-02,19,-25,0.320778,1.059294,0.111377,4506,2330,1.189746e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,-60,20_pack,6.714090e-02,15,-10,0.448683,1.573742,0.086967,5532,2592,1.617388e-01,1,0,1
R4_bright_robust,bright/robust-easy,155,5,-45,20_pack,6.686547e-02,15,-10,0.431369,1.579415,0.086967,5857,2633,1.585671e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,-30,20_pack,6.590863e-02,16,-9,0.418302,1.582088,0.086967,6009,2642,1.557655e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,-15,20_pack,6.644522e-02,18,-7,0.631516,1.574394,0.086967,5949,3243,1.279319e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,0,01_fullrun,6.649338e-02,25,0,0.493278,1.576443,0.086967,5695,2894,1.434636e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,15,20_pack,6.531452e-02,36,11,0.401398,1.594084,0.086967,5844,2615,1.559553e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,30,20_pack,6.462398e-02,16,-9,0.403856,1.619947,0.086967,5858,2531,1.594276e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,45,20_pack,6.276531e-02,16,-9,0.377103,1.629640,0.086967,5674,2424,1.616773e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,5,60,20_pack,6.146847e-02,16,-9,0.374967,1.610958,0.086967,5369,2386,1.608585e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,-60,20_pack,1.074610e-01,7,-1,0.439003,1.492828,0.071933,5694,2615,2.565908e-01,1,0,1
R4_bright_robust,bright/robust-easy,155,10,-45,20_pack,1.063569e-01,9,1,0.438295,1.499996,0.071933,5947,2596,2.558133e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,-30,20_pack,1.066969e-01,10,2,0.450056,1.515982,0.071933,6024,2635,2.528326e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,-15,20_pack,1.064943e-01,9,1,0.639754,1.509188,0.071933,5866,3083,2.156825e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,0,01_fullrun,1.074314e-01,8,0,0.459754,1.517316,0.071933,5742,2664,2.518019e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,15,20_pack,1.050400e-01,26,18,0.449667,1.493233,0.071933,5884,2584,2.538190e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,30,20_pack,1.037268e-01,10,2,0.414341,1.525285,0.071933,5802,2466,2.626393e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,45,20_pack,1.006327e-01,10,2,0.407508,1.526231,0.071933,5571,2385,2.634588e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,10,60,20_pack,9.991800e-02,10,2,0.397103,1.524644,0.071933,5200,2352,2.652579e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,-60,20_pack,1.104407e-01,5,0,0.426616,1.451022,0.080930,5839,2546,2.708525e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,-45,20_pack,1.099619e-01,6,1,0.456495,1.453552,0.080930,6026,2604,2.636715e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,-30,20_pack,1.104672e-01,5,0,0.452031,1.454445,0.080930,6006,2595,2.658018e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,-15,20_pack,1.117665e-01,5,0,0.442519,1.445103,0.080930,5782,2598,2.686175e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,0,01_fullrun,1.108341e-01,5,0,0.451763,1.476462,0.080930,5865,2588,2.674060e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,15,20_pack,1.083106e-01,21,16,0.429867,1.478962,0.080930,5899,2488,2.718207e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,30,20_pack,1.050871e-01,6,1,0.408324,1.485972,0.080930,5730,2382,2.754670e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,45,20_pack,1.034283e-01,7,2,0.399614,1.482305,0.080930,5441,2329,2.772886e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,15,60,20_pack,1.030142e-01,7,2,0.394091,1.477518,0.080930,5017,2308,2.786912e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,-60,20_pack,7.011379e-02,13,0,0.397006,2.091662,0.110177,5972,2424,1.806062e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,-45,20_pack,7.163909e-02,13,0,0.423531,2.083777,0.110177,6092,2502,1.787824e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,-30,20_pack,7.355849e-02,13,0,0.440623,2.078531,0.110177,5968,2552,1.799758e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,-15,20_pack,7.390038e-02,14,1,0.512031,2.061010,0.110177,5698,2706,1.705222e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,0,01_fullrun,7.199395e-02,13,0,0.718475,2.119858,0.110177,5927,3220,1.396053e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,15,20_pack,6.846071e-02,34,21,0.385888,2.125257,0.110177,5891,2376,1.799107e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,30,20_pack,6.777050e-02,14,1,0.364242,2.141404,0.110177,5682,2323,1.821602e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,45,20_pack,6.702209e-02,14,1,0.368744,2.131124,0.110177,5326,2290,1.827445e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,20,60,20_pack,6.618018e-02,14,1,0.358060,2.120589,0.110177,4835,2241,1.843945e-01,1,0,0
R4_bright_robust,bright/robust-easy,155,25,-60,20_pack,3.546337e-02,24,-38,0.461902,1.562471,0.136579,6076,2352,9.414658e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,-45,20_pack,3.624655e-02,22,-40,0.458017,1.547543,0.136579,6114,2400,9.430123e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,-30,20_pack,3.829762e-02,22,-40,0.543713,1.517962,0.136579,5937,2458,9.728633e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,-15,20_pack,3.844699e-02,28,-34,0.624365,1.495059,0.136579,5862,2839,8.455882e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,0,01_fullrun,3.697536e-02,62,0,0.717799,1.567150,0.136579,5992,3289,7.019569e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,15,20_pack,3.459738e-02,59,-3,0.312039,1.587783,0.136579,5878,2289,9.437551e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,30,20_pack,3.416494e-02,36,-26,0.333451,1.578459,0.136579,5607,2239,9.527708e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,45,20_pack,3.432034e-02,25,-37,0.334243,1.568101,0.136579,5179,2246,9.541217e-02,1,0,0
R4_bright_robust,bright/robust-easy,155,25,60,20_pack,3.355941e-02,24,-38,0.334681,1.549073,0.136579,4660,2197,9.537755e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,-60,20_pack,3.529124e-02,25,-39,0.436180,1.135537,0.111642,5623,2446,9.008912e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,-45,20_pack,3.471163e-02,24,-40,0.401350,1.137586,0.111642,5991,2436,8.897329e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,-30,20_pack,3.522551e-02,24,-40,0.738279,1.127480,0.111642,6151,3505,6.275253e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,-15,20_pack,3.530388e-02,32,-32,0.584304,1.126177,0.111642,6094,3123,7.058498e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,0,01_fullrun,3.571539e-02,64,0,0.450902,1.128979,0.111642,5801,2739,8.141893e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,15,20_pack,3.520696e-02,56,-8,0.416728,1.142962,0.111642,5981,2460,8.936250e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,30,20_pack,3.494282e-02,32,-32,0.489632,1.171614,0.111642,6017,2360,9.245020e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,45,20_pack,3.250931e-02,26,-38,0.376437,1.186981,0.111642,5814,2236,9.078161e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,5,60,20_pack,3.186044e-02,25,-39,0.869537,1.153402,0.111642,5496,3507,5.672545e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,10,-60,20_pack,4.752043e-02,18,-25,0.398417,1.094484,0.109821,5781,2466,1.203232e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,-45,20_pack,4.718063e-02,18,-25,0.387713,1.094725,0.109821,6084,2481,1.187405e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,-30,20_pack,4.704852e-02,20,-23,0.380863,1.111524,0.109821,6165,2466,1.191283e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,-15,20_pack,4.791652e-02,24,-19,0.609881,1.098822,0.109821,6025,2973,1.006358e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,0,01_fullrun,4.871211e-02,43,0,0.445437,1.102793,0.109821,5826,2501,1.216145e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,15,20_pack,4.760547e-02,42,-1,0.420659,1.109185,0.109821,6018,2386,1.245800e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,30,20_pack,4.624795e-02,19,-24,0.405309,1.136050,0.109821,5955,2301,1.254983e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,45,20_pack,4.426420e-02,20,-23,0.332754,1.122382,0.109821,5726,2219,1.245539e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,10,60,20_pack,4.358615e-02,20,-23,0.320168,1.110220,0.109821,5325,2180,1.248400e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,-60,20_pack,4.878109e-02,17,-25,0.374863,1.046755,0.131204,5936,2431,1.252935e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,-45,20_pack,4.858762e-02,17,-25,0.396465,1.042668,0.131204,6136,2463,1.231752e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,-30,20_pack,4.996409e-02,17,-25,0.424757,1.040375,0.131204,6146,2495,1.250401e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,-15,20_pack,5.092330e-02,21,-21,0.458769,1.023927,0.131204,5940,2471,1.286784e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,0,01_fullrun,5.048418e-02,42,0,0.458215,1.057848,0.131204,5928,2433,1.295612e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,15,20_pack,4.962127e-02,39,-3,0.432478,1.098979,0.131204,6051,2370,1.307319e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,30,20_pack,4.617631e-02,20,-22,0.332793,1.090933,0.131204,5897,2227,1.294676e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,45,20_pack,4.551987e-02,17,-25,0.322154,1.071938,0.131204,5614,2180,1.303787e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,15,60,20_pack,4.458694e-02,18,-24,0.320652,1.055827,0.131204,5144,2131,1.306430e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,20,-60,20_pack,3.692299e-02,23,-36,0.368937,1.552262,0.147743,6052,2343,9.839805e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,20,-45,20_pack,3.784098e-02,21,-38,0.406961,1.535985,0.147743,6179,2387,9.898559e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,20,-30,20_pack,3.908171e-02,21,-38,0.491380,1.530075,0.147743,6114,2423,1.007122e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,20,-15,20_pack,3.963322e-02,27,-32,0.537075,1.502027,0.147743,5800,2419,1.023023e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,20,0,01_fullrun,3.863843e-02,59,0,0.760328,1.562364,0.147743,6014,3024,7.978104e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,20,15,20_pack,3.685769e-02,53,-6,0.404573,1.612386,0.147743,6045,2261,1.017863e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,20,30,20_pack,3.465911e-02,34,-25,0.291362,1.611879,0.147743,5838,2159,1.002367e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,20,45,20_pack,3.479224e-02,23,-36,0.346670,1.584626,0.147743,5489,2146,1.012312e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,20,60,20_pack,3.417330e-02,23,-36,0.319399,1.560423,0.147743,4990,2090,1.020946e-01,1,0,0
R4_bright_robust,bright/robust-easy,160,25,-60,20_pack,2.543347e-02,41,-34,0.503807,1.089144,0.177562,6129,2276,6.977427e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,-45,20_pack,2.573015e-02,32,-43,0.570138,1.114228,0.177562,6227,2252,7.134044e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,-30,20_pack,2.796825e-02,26,-49,0.695115,1.089677,0.177562,6084,2318,7.533794e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,-15,20_pack,2.812844e-02,39,-36,0.745155,1.058903,0.177562,5867,2601,6.752540e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,0,01_fullrun,2.682769e-02,75,0,0.750316,1.133203,0.177562,6094,3135,5.343278e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,15,20_pack,2.485918e-02,75,0,0.858896,1.154336,0.177562,6028,3519,4.410924e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,30,20_pack,2.392281e-02,72,-3,0.316468,1.103675,0.177562,5770,2091,7.143650e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,45,20_pack,2.383018e-02,58,-17,0.370748,1.109302,0.177562,5350,2058,7.230091e-02,1,0,0
R4_bright_robust,bright/robust-easy,160,25,60,20_pack,2.358512e-02,37,-38,0.342334,1.094603,0.177562,4816,2031,7.250869e-02,1,0,0
R5_neutral,neutral-control,190,-10,-60,20_pack,1.819960e-02,88,-12,0.839905,0.090425,0.375962,5283,3570,3.183139e-02,1,1,0
R5_neutral,neutral-control,190,-10,-45,20_pack,1.821524e-02,87,-13,0.660872,0.174959,0.375962,5921,3307,3.439242e-02,1,1,0
R5_neutral,neutral-control,190,-10,-30,20_pack,1.676591e-02,107,7,0.535650,0.176390,0.375962,6235,2848,3.675777e-02,1,0,0
R5_neutral,neutral-control,190,-10,-15,20_pack,1.548352e-02,110,10,1.287712,0.111009,0.375962,6231,6021,1.605695e-02,1,1,0
R5_neutral,neutral-control,190,-10,0,01_fullrun,1.643582e-02,100,0,1.039633,0.205614,0.375962,5918,5781,1.775212e-02,1,1,0
R5_neutral,neutral-control,190,-10,15,20_pack,1.831021e-02,100,0,1.074954,0.225416,0.375962,5807,5177,2.208397e-02,1,1,0
R5_neutral,neutral-control,190,-10,30,20_pack,2.059212e-02,88,-12,1.401678,0.289424,0.375962,6053,4645,2.768071e-02,1,1,0
R5_neutral,neutral-control,190,-10,45,20_pack,1.730607e-02,95,-5,0.690087,0.492073,0.375962,5932,3907,2.765775e-02,1,0,0
R5_neutral,neutral-control,190,-10,60,20_pack,1.410014e-02,97,-3,0.757599,0.325079,0.375962,5513,2972,2.962351e-02,1,1,0
R5_neutral,neutral-control,190,-5,-60,20_pack,1.758960e-02,94,-5,0.804639,0.146154,0.377551,5366,3559,3.085957e-02,1,1,0
R5_neutral,neutral-control,190,-5,-45,20_pack,1.745391e-02,92,-7,0.748760,0.177931,0.377551,5955,3275,3.327694e-02,1,1,0
R5_neutral,neutral-control,190,-5,-30,20_pack,1.633554e-02,111,12,0.635773,0.178206,0.377551,6267,2910,3.505116e-02,1,1,0
R5_neutral,neutral-control,190,-5,-15,20_pack,1.585352e-02,107,8,1.261437,0.111248,0.377551,6232,6029,1.641884e-02,1,1,0
R5_neutral,neutral-control,190,-5,0,01_fullrun,1.660681e-02,99,0,1.197610,0.233313,0.377551,5905,5721,1.812493e-02,1,1,0
R5_neutral,neutral-control,190,-5,15,20_pack,1.891341e-02,96,-3,1.435963,0.227385,0.377551,5861,5135,2.299807e-02,1,1,0
R5_neutral,neutral-control,190,-5,30,20_pack,1.965765e-02,95,-4,1.458686,0.366060,0.377551,6070,4595,2.671210e-02,1,1,0
R5_neutral,neutral-control,190,-5,45,20_pack,1.599118e-02,103,4,0.753338,0.531518,0.377551,5925,3849,2.594146e-02,1,0,0
R5_neutral,neutral-control,190,-5,60,20_pack,1.329400e-02,105,6,0.787211,0.360528,0.377551,5463,2920,2.842725e-02,1,1,0
R5_neutral,neutral-control,190,0,-60,20_pack,1.712624e-02,97,-1,0.881420,0.130022,0.424139,5434,3569,2.996246e-02,1,1,0
R5_neutral,neutral-control,190,0,-45,20_pack,1.694474e-02,95,-3,0.773728,0.137207,0.424139,6012,3310,3.196457e-02,1,1,0
R5_neutral,neutral-control,190,0,-30,20_pack,1.547950e-02,123,25,1.541488,0.131291,0.424139,6266,6065,1.593632e-02,1,1,0
R5_neutral,neutral-control,190,0,-15,20_pack,1.564871e-02,109,11,1.327426,0.131637,0.424139,6204,6022,1.622556e-02,1,1,0
R5_neutral,neutral-control,190,0,0,01_fullrun,1.664703e-02,98,0,1.278572,0.221517,0.424139,5856,5699,1.823895e-02,1,1,0
R5_neutral,neutral-control,190,0,15,20_pack,1.930375e-02,92,-6,1.698054,0.209179,0.424139,5881,5062,2.381121e-02,1,1,0
R5_neutral,neutral-control,190,0,30,20_pack,1.787826e-02,106,8,1.306145,0.363548,0.424139,6077,4535,2.461557e-02,1,1,0
R5_neutral,neutral-control,190,0,45,20_pack,1.483580e-02,113,15,1.012558,0.516719,0.424139,5894,3744,2.474213e-02,1,1,0
R5_neutral,neutral-control,190,0,60,20_pack,1.241035e-02,118,20,1.505146,0.297839,0.424139,5433,5304,1.460974e-02,1,1,0
R5_neutral,neutral-control,190,5,-60,20_pack,1.664244e-02,99,5,0.949955,0.105349,0.450027,5506,3561,2.918145e-02,1,1,0
R5_neutral,neutral-control,190,5,-45,20_pack,1.594834e-02,108,14,0.812203,0.106069,0.450027,6060,3264,3.050895e-02,1,1,0
R5_neutral,neutral-control,190,5,-30,20_pack,1.560944e-02,121,27,1.411682,0.095119,0.450027,6291,6078,1.603572e-02,1,1,0
R5_neutral,neutral-control,190,5,-15,20_pack,1.581095e-02,108,14,1.362230,0.175499,0.450027,6172,5992,1.647586e-02,1,1,0
R5_neutral,neutral-control,190,5,0,01_fullrun,1.736166e-02,94,0,1.472204,0.220393,0.450027,5800,5655,1.916993e-02,1,1,0
R5_neutral,neutral-control,190,5,15,20_pack,1.921638e-02,93,-1,1.779595,0.284974,0.450027,5946,5043,2.379274e-02,1,1,0
R5_neutral,neutral-control,190,5,30,20_pack,1.618505e-02,116,22,1.222937,0.404709,0.450027,6078,4456,2.267936e-02,1,1,0
R5_neutral,neutral-control,190,5,45,20_pack,1.344260e-02,123,29,1.028349,0.439614,0.450027,5856,3661,2.292692e-02,1,1,0
R5_neutral,neutral-control,190,5,60,20_pack,1.210011e-02,121,27,1.464290,0.239520,0.450027,5379,5236,1.442951e-02,1,1,0
R5_neutral,neutral-control,190,10,-60,20_pack,1.570234e-02,110,22,0.984991,0.076469,0.395449,5590,3554,2.758729e-02,1,1,0
R5_neutral,neutral-control,190,10,-45,20_pack,1.581996e-02,112,24,1.533141,0.076383,0.395449,6082,5877,1.680783e-02,1,1,0
R5_neutral,neutral-control,190,10,-30,20_pack,1.606898e-02,116,28,1.477955,0.060577,0.395449,6292,6093,1.646718e-02,1,1,0
R5_neutral,neutral-control,190,10,-15,20_pack,1.610689e-02,103,15,1.403988,0.165759,0.395449,6145,5960,1.687436e-02,1,1,0
R5_neutral,neutral-control,190,10,0,01_fullrun,1.801195e-02,88,0,1.669738,0.194424,0.395449,5734,5569,2.019507e-02,1,1,0
R5_neutral,neutral-control,190,10,15,20_pack,1.809641e-02,102,14,1.792696,0.272590,0.395449,5987,5001,2.259422e-02,1,1,0
R5_neutral,neutral-control,190,10,30,20_pack,1.458742e-02,124,36,1.138874,0.399127,0.395449,6077,4408,2.066327e-02,1,1,0
R5_neutral,neutral-control,190,10,45,20_pack,1.302709e-02,124,36,1.526296,0.328050,0.395449,5826,5704,1.426034e-02,1,1,0
R5_neutral,neutral-control,190,10,60,20_pack,1.197166e-02,123,35,1.532038,0.136266,0.395449,5330,5185,1.441676e-02,1,1,0
R5_neutral,neutral-control,195,-10,-60,20_pack,1.831000e-02,86,-11,0.724279,0.155257,0.407896,5240,3441,3.322504e-02,1,1,0
R5_neutral,neutral-control,195,-10,-45,20_pack,1.746304e-02,91,-6,0.597883,0.209137,0.407896,5864,3126,3.488131e-02,1,1,0
R5_neutral,neutral-control,195,-10,-30,20_pack,1.532034e-02,125,28,0.507031,0.176333,0.407896,6185,2704,3.537721e-02,1,1,0
R5_neutral,neutral-control,195,-10,-15,20_pack,1.591495e-02,106,9,1.045261,0.148681,0.407896,6166,5971,1.664256e-02,1,1,0
R5_neutral,neutral-control,195,-10,0,01_fullrun,1.695514e-02,97,0,0.777233,0.264383,0.407896,5808,5666,1.868472e-02,1,0,0
R5_neutral,neutral-control,195,-10,15,20_pack,1.884977e-02,97,0,0.897067,0.223050,0.407896,5727,5009,2.349724e-02,1,1,0
R5_neutral,neutral-control,195,-10,30,20_pack,1.992174e-02,94,-3,1.255420,0.321945,0.407896,5955,4433,2.806024e-02,1,1,0
R5_neutral,neutral-control,195,-10,45,20_pack,1.652483e-02,99,2,0.659146,0.497272,0.407896,5832,3699,2.789424e-02,1,0,0
R5_neutral,neutral-control,195,-10,60,20_pack,1.302014e-02,108,11,0.888859,0.329533,0.407896,5355,2748,2.958428e-02,1,1,0
R5_neutral,neutral-control,195,-5,-60,20_pack,1.733585e-02,96,1,0.682680,0.180247,0.394207,5305,3450,3.137530e-02,1,1,0
R5_neutral,neutral-control,195,-5,-45,20_pack,1.671309e-02,97,2,0.630679,0.212461,0.394207,5908,3135,3.328749e-02,1,1,0
R5_neutral,neutral-control,195,-5,-30,20_pack,1.535147e-02,124,29,1.259763,0.177715,0.394207,6200,5961,1.608025e-02,1,1,0
R5_neutral,neutral-control,195,-5,-15,20_pack,1.607276e-02,105,10,1.053753,0.155199,0.394207,6146,5976,1.679353e-02,1,1,0
R5_neutral,neutral-control,195,-5,0,01_fullrun,1.711696e-02,95,0,0.872974,0.263765,0.394207,5789,5649,1.891982e-02,1,0,0
R5_neutral,neutral-control,195,-5,15,20_pack,1.900497e-02,95,0,1.202861,0.225405,0.394207,5773,5004,2.371438e-02,1,1,0
R5_neutral,neutral-control,195,-5,30,20_pack,1.889565e-02,100,5,1.235660,0.375225,0.394207,5971,4414,2.672954e-02,1,1,0
R5_neutral,neutral-control,195,-5,45,20_pack,1.530358e-02,109,14,0.679158,0.536095,0.394207,5836,3649,2.618673e-02,1,0,0
R5_neutral,neutral-control,195,-5,60,20_pack,1.250916e-02,116,21,1.476047,0.364441,0.394207,5327,5182,1.507275e-02,1,1,0
R5_neutral,neutral-control,195,0,-60,20_pack,1.652793e-02,103,7,0.715264,0.130996,0.458952,5348,3430,3.008752e-02,1,1,0
R5_neutral,neutral-control,195,0,-45,20_pack,1.578080e-02,113,17,0.674607,0.137335,0.458952,5932,3151,3.127105e-02,1,1,0
R5_neutral,neutral-control,195,0,-30,20_pack,1.553027e-02,122,26,1.202154,0.130382,0.458952,6222,5993,1.618067e-02,1,1,0
R5_neutral,neutral-control,195,0,-15,20_pack,1.607682e-02,104,8,0.995133,0.157503,0.458952,6141,5945,1.688535e-02,1,1,0
R5_neutral,neutral-control,195,0,0,01_fullrun,1.709851e-02,96,0,0.970259,0.252513,0.458952,5744,5586,1.911257e-02,1,0,0
R5_neutral,neutral-control,195,0,15,20_pack,1.949898e-02,90,-6,1.556219,0.235360,0.458952,5777,4923,2.473114e-02,1,1,0
R5_neutral,neutral-control,195,0,30,20_pack,1.732991e-02,111,15,1.131650,0.389782,0.458952,5976,4365,2.478986e-02,1,1,0
R5_neutral,neutral-control,195,0,45,20_pack,1.404049e-02,118,22,0.867044,0.519347,0.458952,5800,3598,2.436593e-02,1,1,0
R5_neutral,neutral-control,195,0,60,20_pack,1.215383e-02,120,24,1.313801,0.299232,0.458952,5301,5166,1.468997e-02,1,1,0
R5_neutral,neutral-control,195,5,-60,20_pack,1.591465e-02,109,16,0.828841,0.105776,0.437175,5398,3436,2.892051e-02,1,1,0
R5_neutral,neutral-control,195,5,-45,20_pack,1.542900e-02,116,23,1.249013,0.105791,0.437175,5973,5758,1.673124e-02,1,1,0
R5_neutral,neutral-control,195,5,-30,20_pack,1.590477e-02,119,26,1.116799,0.094877,0.437175,6233,6036,1.645282e-02,1,1,0
R5_neutral,neutral-control,195,5,-15,20_pack,1.630130e-02,102,9,1.022848,0.185834,0.437175,6123,5927,1.717312e-02,1,0,0
R5_neutral,neutral-control,195,5,0,01_fullrun,1.748908e-02,93,0,1.174678,0.226486,0.437175,5726,5562,1.963351e-02,1,1,0
R5_neutral,neutral-control,195,5,15,20_pack,1.884268e-02,98,5,1.598448,0.291720,0.437175,5827,4900,2.401090e-02,1,1,0
R5_neutral,neutral-control,195,5,30,20_pack,1.590462e-02,119,26,1.011241,0.412582,0.437175,5993,4341,2.287681e-02,1,1,0
R5_neutral,neutral-control,195,5,45,20_pack,1.347439e-02,122,29,1.458109,0.438609,0.437175,5782,5654,1.488042e-02,1,1,0
R5_neutral,neutral-control,195,5,60,20_pack,1.198183e-02,122,29,1.262887,0.238671,0.437175,5277,5129,1.458654e-02,1,1,0
R5_neutral,neutral-control,195,10,-60,20_pack,1.561410e-02,112,25,1.308669,0.076630,0.425405,5489,5301,1.839167e-02,1,1,0
R5_neutral,neutral-control,195,10,-45,20_pack,1.587594e-02,109,22,1.241295,0.080814,0.425405,6016,5818,1.703835e-02,1,1,0
R5_neutral,neutral-control,195,10,-30,20_pack,1.610364e-02,115,28,1.093343,0.094667,0.425405,6254,6049,1.662274e-02,1,1,0
R5_neutral,neutral-control,195,10,-15,20_pack,1.639508e-02,100,13,1.065602,0.176363,0.425405,6092,5902,1.734508e-02,1,0,0
R5_neutral,neutral-control,195,10,0,01_fullrun,1.836559e-02,87,0,1.516927,0.216757,0.425405,5683,5483,2.091455e-02,1,1,0
R5_neutral,neutral-control,195,10,15,20_pack,1.818828e-02,101,14,1.663039,0.295564,0.425405,5860,4874,2.330064e-02,1,1,0
