key,ocs_image,ocs_module_a,ocs_module_a_no_occ,occlusion_ratio_a,rel_err,abs_err,obj_pixels,rad_max,rad_mean_obj,dt_sec,px_jinshuzhuti,px_taiyangnengban,px_yinshenban
yaw010.00_pitch+25.00,0.002072170277233711,0.014891618806024767,0.028476086973241957,0.47704827492562685,0.8608498979039563,0.012819448528791055,5880,0.8504557505920842,0.0022004425828620992,0.01781199999999994,5584,255,41
yaw010.00_pitch+30.00,0.002646792110211122,0.0043373514058212825,0.018013903184203983,0.759222009718326,0.38976765713315564,0.0016905592956101604,5876,2.3907449218574874,0.002812548182329803,0.017602600000000024,5578,264,34
yaw010.00_pitch+35.00,0.011292124975794229,0.003723406038849083,0.011958252802652308,0.6886329382480323,2.0327406836576603,0.007568718936945146,5860,39.44840531923098,0.012032059944673112,0.01871059999999991,5570,259,31
yaw010.00_pitch+40.00,0.0055968202145647815,0.0035844318135470057,0.013424958965123135,0.7330024007627103,0.5614246568764826,0.0020123884010177758,5836,15.325524610860125,0.005988085601124653,0.01640379999999997,5559,250,27
yaw010.00_pitch+45.00,0.002862946296636777,0.003876627386664228,0.04571409356580801,0.9151984194746505,0.2614853038273834,0.001013681090027451,5823,1.751345026850535,0.003069929049066516,0.017324899999999976,5547,253,23
yaw010.00_pitch+50.00,0.003458111641002781,0.004463904850542577,0.02145517893246185,0.7919427815263449,0.22531690150553815,0.0010057932095397957,5797,0.4186058057251276,0.0037247543529767015,0.01742850000000007,5521,257,19
yaw010.00_pitch+55.00,0.01542656829317821,0.005111121177574053,0.019636716232538782,0.7397160952448489,2.0182356780866404,0.010315447115604157,5762,5.9415928603855175,0.016716986782291554,0.017478799999999906,5489,257,16
yaw010.00_pitch+60.00,0.09867737745845924,0.005852343563718763,0.01869983199098606,0.6870376393467179,15.861173029930002,0.09282503389474048,5731,20.581312240803836,0.10751006320915228,0.01796439999999988,5471,249,11
yaw010.00_pitch+65.00,0.015903607597521314,0.0066470206462616995,0.020761290927360544,0.6798358700565275,1.3925918759505493,0.009256586951259613,5674,2.795900768658901,0.017501216887606932,0.017913200000000185,5429,238,7
yaw010.00_pitch+70.00,0.0149366760081687,0.007500292252418641,0.023988607197375722,0.6873394027962094,0.9914791991408103,0.007436383755750058,5644,11.368917843224631,0.01652452112444181,0.018633099999999958,5401,241,2
yaw010.00_pitch+75.00,0.026301546943771962,0.008308989513535692,0.029167862346406684,0.7151320376222459,2.1654326799818002,0.01799255743023627,5654,18.97400578758604,0.02904607238473431,0.01824110000000001,5413,240,1
yaw010.00_pitch+80.00,0.0041450099658155,0.009886523784407476,0.03238709035884573,0.6947387469863524,0.5807414156679823,0.005741513818591976,5715,1.2167592044161863,0.004528676215153839,0.017868800000000018,5475,239,1
yaw010.00_pitch+85.00,0.002908622837653553,0.02456643042740009,0.0716378131698895,0.6570745345179556,0.8816017310187063,0.021657807589746537,5769,0.9843918127384643,0.003148102017587786,0.017168400000000084,5533,235,1
yaw010.00_pitch+90.00,0.006240196982567081,0.011516297768276448,0.039039555100637474,0.7050095028340013,0.4581420949572233,0.005276100785709367,5824,9.733415330339831,0.006690196284035174,0.018619300000000116,5605,217,2
yaw010.00_pitch-05.00,0.006585880452782643,0.00363019597094839,0.009502885739598885,0.6179901484218393,0.8141941937812462,0.0029556844818342527,5746,5.9871262585649205,0.0071566560977726216,0.01881529999999998,5443,256,47
yaw010.00_pitch-10.00,0.01091923077459124,0.006660718639684566,0.015087341135980445,0.5585226992846329,0.639347248438698,0.004258512134906674,5708,25.78622295646133,0.011944555898811951,0.01826430000000001,5406,256,46
yaw010.00_pitch-15.00,0.014713483229592527,0.005193542033330795,0.013494328333310284,0.6151314904269287,1.8330343983287778,0.009519941196261731,5594,8.490262186253023,0.01642309342537074,0.017541699999999993,5353,193,48
yaw010.00_pitch-20.00,0.018484687447596976,0.004428950762100301,0.012976951427957031,0.6587063774810203,3.1736041876498873,0.014055736685496676,5626,14.004883512947707,0.0205151317634947,0.01742189999999999,5382,197,47
yaw010.00_pitch-25.00,0.0343174298732415,0.005944516708291311,0.015677441290676584,0.6208235388623952,4.772955407018393,0.028372913164950192,5728,46.87985806696414,0.03740879098712229,0.016523400000000077,5393,290,45
yaw010.00_pitch-30.00,0.01058524971459965,0.01402885831813234,0.02566020176903157,0.45328339798702233,0.24546606184494826,0.00344360860353269,5813,8.183286307093773,0.01137005882977745,0.01797800000000005,5398,373,42
yaw010.00_pitch-35.00,0.00632133705151125,0.006915692978050666,0.020604332081065213,0.6643573326792773,0.0859430759037177,0.0005943559265394159,5852,7.005873457230819,0.006744760871505919,0.018643300000000362,5361,450,41
yaw010.00_pitch-40.00,0.0029185898334386316,0.007668641982079165,0.022612662500891192,0.6608695689073795,0.619412427877181,0.004750052148640533,5888,0.7722265431251986,0.0030950465900994226,0.01916759999999984,5341,513,34
yaw010.00_pitch-45.00,0.0028441640480113234,0.007946017557687705,0.024656892613264748,0.67773645761782,0.6420642130019435,0.005101853509676381,5921,0.15500154647666955,0.0029993110544768503,0.016409700000000083,5294,593,34
yaw010.00_pitch-50.00,0.003156169694261881,0.00883117007071026,0.027014758229664204,0.6730983118326419,0.6426102465482197,0.005675000376448379,5940,0.11270963514950388,0.0033176901799255847,0.01637479999999991,5271,639,30
yaw010.00_pitch-55.00,0.004059791671887904,0.009339984898395586,0.029127811173780292,0.6793447731904046,0.5653320946391154,0.005280193226507682,5960,2.5715592087953163,0.004253235356997291,0.01699470000000014,5217,713,30
yaw010.00_pitch-60.00,0.004217121643810658,0.009691253625782973,0.03169652517863467,0.6942487048291511,0.5648528243455242,0.005474131981972314,5966,0.03507196918775361,0.004413618653022959,0.017443799999999676,5176,764,26
yaw010.00_pitch-65.00,0.005022517040474753,0.010051661571638133,0.036241175958791685,0.7226452700357335,0.5003296714001657,0.00502914453116338,5907,1.4553604074232116,0.005309044614471469,0.017469900000000038,5070,813,24
yaw010.00_pitch-70.00,0.00559254226071558,0.010813635659624593,0.036521924834344466,0.703913862462811,0.482824977949208,0.005221093398909013,5961,0.8189184092615628,0.005858036585109087,0.018279900000000016,5079,861,21
yaw010.00_pitch-75.00,0.006486750437545509,0.011852504146073537,0.044000225812212926,0.7306262882227369,0.45271055317922665,0.005365753708528028,5959,0.6069076155854908,0.006796975919039431,0.018759899999999607,5039,901,19
yaw010.00_pitch-80.00,0.008074906340716347,0.013917504329072981,0.07694970118557268,0.8191350438709386,0.41980213192042876,0.005842597988356634,5964,1.3457376862998502,0.008453991091509062,0.018188400000000104,5013,935,16
yaw010.00_pitch-85.00,0.009337809864924778,0.012365075132989976,0.04905425172392292,0.7479306135871655,0.24482384744986022,0.003027265268065198,5936,3.7209655234510124,0.0098222969858444,0.01730369999999981,4961,963,12
yaw010.00_pitch-90.00,0.007954372824387235,0.010577380798812479,0.03826303193474316,0.7235613524602025,0.24798274963493122,0.0026230079744252437,5928,0.322519709122183,0.008378372683943687,0.01735629999999988,4954,969,5
yaw015.00_pitch+00.00,0.004324131297451096,0.005860278276897448,0.015794348878000353,0.6289636045041327,0.2621286749303686,0.0015361469794463517,5674,12.915206745090872,0.0047585152754256645,0.0179608,5385,265,24
yaw015.00_pitch+05.00,0.002000505935009151,0.021423140211292026,0.05029789032740113,0.574074775863488,0.9066193884146502,0.019422634276282876,5699,0.35010697362581783,0.0021918110600504565,0.01880879999999996,5403,267,29
yaw015.00_pitch+10.00,0.0019228448226534288,0.03271347915108139,0.07965458240163407,0.5893082586745155,0.941221634856595,0.03079063432842796,5718,0.4819843606977738,0.002099723037065733,0.018055500000000002,5424,266,28
yaw015.00_pitch+15.00,0.005536799443537652,0.023527718491753388,0.0890205843377218,0.7357047399004356,0.7646690882722719,0.017990919048215735,5719,21.88095526053985,0.0060450600994504215,0.018044300000000124,5422,271,26
yaw015.00_pitch+20.00,0.004168831930796702,0.023690694820560545,0.04989711001847979,0.5252090790070505,0.8240308288814442,0.019521862889763843,5734,5.0046500082145515,0.00453961084541055,0.018183200000000177,5447,264,23
yaw015.00_pitch+25.00,0.00415472264786754,0.017621944239511165,0.03656440973811779,0.5180574672003913,0.7642301784980116,0.013467221591643624,5704,10.916944525891894,0.004548041798954075,0.01751389999999997,5418,266,20
yaw015.00_pitch+30.00,0.0025930818697785154,0.005612859276588244,0.016422026236809124,0.6582115266624462,0.5380105322443233,0.0030197774068097287,5705,1.0736535403207144,0.0028380661043324006,0.0174268999999998,5422,264,19
yaw015.00_pitch+35.00,0.003294332689510768,0.004486890598429952,0.012878472597703656,0.6515976126524505,0.26578715989564855,0.0011925579089191837,5692,4.340133899302277,0.0036138031428758705,0.01860740000000005,5410,264,18
yaw015.00_pitch+40.00,0.006542315280904424,0.004089619293754909,0.012857945955875296,0.6819383665330929,0.5997369952980529,0.0024526959871495144,5688,19.880134412228564,0.007181808300032341,0.01871210000000012,5414,263,11
yaw015.00_pitch+45.00,0.010695187576685547,0.004137871765551593,0.021275729603371426,0.8055121096812636,1.584707352635864,0.006557315811133954,5670,16.871777569188183,0.011777884031592372,0.017344599999999932,5409,252,9
yaw015.00_pitch+50.00,0.0041345488687176725,0.0047446433492822435,0.03526957547655088,0.8654748948584102,0.12858595170422335,0.000610094480564571,5636,2.703207014199676,0.004580565227969991,0.01687549999999982,5380,250,6
yaw015.00_pitch+55.00,0.006936046953491006,0.0053623533632188415,0.01870951811068095,0.7133890177450608,0.293470699090134,0.0015736935902721646,5615,13.109930089937002,0.007713015262229813,0.016967100000000013,5356,253,6
yaw015.00_pitch+60.00,0.005497851076316257,0.006019221766489378,0.0186925466358604,0.6779881369967052,0.08661762440382767,0.0005213706901731211,5587,0.6523659914806716,0.0061443539727218605,0.018061499999999953,5330,256,1
yaw015.00_pitch+65.00,0.004679813309379277,0.006739553514204723,0.021055778092624,0.67991904718232,0.30561968244397836,0.0020597402048254457,5556,2.0674902749472994,0.005259303313124564,0.019077000000000233,5304,251,1
yaw015.00_pitch+70.00,0.009921600764206992,0.007517857933362375,0.025805555555476846,0.7086728895566512,0.3197377301022684,0.0024037428308446166,5580,28.912593735912232,0.011102210961035652,0.01777210000000018,5331,249,0
yaw015.00_pitch+75.00,0.005645590088252612,0.00825800779426595,0.027391012783958692,0.6985139666284199,0.3163496294865818,0.0026124177060133378,5624,10.183834354406441,0.00626795625552685,0.01700989999999969,5372,250,2
