label,yaw,pitch,roll,ocs_total,src_pkg,region,category,json_ok,exr_ok,vsun_ok,geometry_eligible
yaw045_pitch-090_roll+000,45.0,-90.0,0.0,0.03854689,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+000_roll+000,50.0,0.0,0.0,0.05247415,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+005_roll+000,50.0,5.0,0.0,0.05257141,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+010_roll+000,50.0,10.0,0.0,0.05227033,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+015_roll+000,50.0,15.0,0.0,0.05190550,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+020_roll+000,50.0,20.0,0.0,0.05192987,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+025_roll+000,50.0,25.0,0.0,0.05164449,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+030_roll+000,50.0,30.0,0.0,0.05171830,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+035_roll+000,50.0,35.0,0.0,0.05138173,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+040_roll+000,50.0,40.0,0.0,0.05190420,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+045_roll+000,50.0,45.0,0.0,0.05105467,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+050_roll+000,50.0,50.0,0.0,0.05072349,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+055_roll+000,50.0,55.0,0.0,0.05031403,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+060_roll+000,50.0,60.0,0.0,0.05063264,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+065_roll+000,50.0,65.0,0.0,0.05025049,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+070_roll+000,50.0,70.0,0.0,0.05031624,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+075_roll+000,50.0,75.0,0.0,0.05081080,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+080_roll+000,50.0,80.0,0.0,0.05050530,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+085_roll+000,50.0,85.0,0.0,0.05079436,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch+090_roll+000,50.0,90.0,0.0,0.05068642,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-005_roll+000,50.0,-5.0,0.0,0.05206520,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-010_roll+000,50.0,-10.0,0.0,0.05192425,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-015_roll+000,50.0,-15.0,0.0,0.05145269,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-020_roll+000,50.0,-20.0,0.0,0.05132562,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-025_roll+000,50.0,-25.0,0.0,0.05099441,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-030_roll+000,50.0,-30.0,0.0,0.05111095,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-035_roll+000,50.0,-35.0,0.0,0.05180599,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-040_roll+000,50.0,-40.0,0.0,0.05219537,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-045_roll+000,50.0,-45.0,0.0,0.05287598,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-050_roll+000,50.0,-50.0,0.0,0.05313482,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-055_roll+000,50.0,-55.0,0.0,0.05306285,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-060_roll+000,50.0,-60.0,0.0,0.05381286,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-065_roll+000,50.0,-65.0,0.0,0.05386407,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-070_roll+000,50.0,-70.0,0.0,0.05410332,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-075_roll+000,50.0,-75.0,0.0,0.05387755,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-080_roll+000,50.0,-80.0,0.0,0.05425110,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-085_roll+000,50.0,-85.0,0.0,0.05447376,01,unlabeled,unlabeled,1,1,1,YES
yaw050_pitch-090_roll+000,50.0,-90.0,0.0,0.05415695,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+000_roll+000,55.0,0.0,0.0,0.06770738,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+005_roll+000,55.0,5.0,0.0,0.06937923,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+010_roll+000,55.0,10.0,0.0,0.06956538,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+015_roll+000,55.0,15.0,0.0,0.06823101,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+020_roll+000,55.0,20.0,0.0,0.06838412,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+025_roll+000,55.0,25.0,0.0,0.06772745,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+030_roll+000,55.0,30.0,0.0,0.06742469,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+035_roll+000,55.0,35.0,0.0,0.06699168,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+040_roll+000,55.0,40.0,0.0,0.06630802,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+045_roll+000,55.0,45.0,0.0,0.06642912,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+050_roll+000,55.0,50.0,0.0,0.06667233,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+055_roll+000,55.0,55.0,0.0,0.06649141,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+060_roll+000,55.0,60.0,0.0,0.06625763,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw055_pitch+065_roll+000,55.0,65.0,0.0,0.06669558,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw055_pitch+070_roll+000,55.0,70.0,0.0,0.06682134,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw055_pitch+075_roll+000,55.0,75.0,0.0,0.06736573,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw055_pitch+080_roll+000,55.0,80.0,0.0,0.06783147,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw055_pitch+085_roll+000,55.0,85.0,0.0,0.06832196,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch+090_roll+000,55.0,90.0,0.0,0.06902675,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-005_roll+000,55.0,-5.0,0.0,0.06931217,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-010_roll+000,55.0,-10.0,0.0,0.06953876,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-015_roll+000,55.0,-15.0,0.0,0.06893827,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-020_roll+000,55.0,-20.0,0.0,0.06893441,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-025_roll+000,55.0,-25.0,0.0,0.06848730,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-030_roll+000,55.0,-30.0,0.0,0.06833663,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-035_roll+000,55.0,-35.0,0.0,0.06872246,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-040_roll+000,55.0,-40.0,0.0,0.06942986,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-045_roll+000,55.0,-45.0,0.0,0.06894580,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-050_roll+000,55.0,-50.0,0.0,0.06940095,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-055_roll+000,55.0,-55.0,0.0,0.07008474,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-060_roll+000,55.0,-60.0,0.0,0.06948831,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-065_roll+000,55.0,-65.0,0.0,0.06985169,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-070_roll+000,55.0,-70.0,0.0,0.07059752,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-075_roll+000,55.0,-75.0,0.0,0.07092644,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-080_roll+000,55.0,-80.0,0.0,0.07186712,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-085_roll+000,55.0,-85.0,0.0,0.07216059,01,unlabeled,unlabeled,1,1,1,YES
yaw055_pitch-090_roll+000,55.0,-90.0,0.0,0.07283918,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+000_roll+000,60.0,0.0,0.0,0.06869779,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+005_roll+000,60.0,5.0,0.0,0.06924262,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+010_roll+000,60.0,10.0,0.0,0.06917640,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+015_roll+000,60.0,15.0,0.0,0.06835113,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+020_roll+000,60.0,20.0,0.0,0.06783699,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+025_roll+000,60.0,25.0,0.0,0.06780595,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+030_roll+000,60.0,30.0,0.0,0.06703651,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+035_roll+000,60.0,35.0,0.0,0.06640112,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+040_roll+000,60.0,40.0,0.0,0.06640850,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+045_roll+000,60.0,45.0,0.0,0.06653773,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+050_roll+000,60.0,50.0,0.0,0.06665866,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+055_roll+000,60.0,55.0,0.0,0.06655559,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+060_roll+000,60.0,60.0,0.0,0.06654182,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw060_pitch+065_roll+000,60.0,65.0,0.0,0.06779129,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw060_pitch+070_roll+000,60.0,70.0,0.0,0.06797072,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw060_pitch+075_roll+000,60.0,75.0,0.0,0.06868044,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw060_pitch+080_roll+000,60.0,80.0,0.0,0.06887131,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw060_pitch+085_roll+000,60.0,85.0,0.0,0.06936015,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch+090_roll+000,60.0,90.0,0.0,0.07007990,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-005_roll+000,60.0,-5.0,0.0,0.07009279,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-010_roll+000,60.0,-10.0,0.0,0.06968691,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-015_roll+000,60.0,-15.0,0.0,0.06972327,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-020_roll+000,60.0,-20.0,0.0,0.07038882,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-025_roll+000,60.0,-25.0,0.0,0.06944118,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-030_roll+000,60.0,-30.0,0.0,0.06900450,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-035_roll+000,60.0,-35.0,0.0,0.06929359,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-040_roll+000,60.0,-40.0,0.0,0.06933498,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-045_roll+000,60.0,-45.0,0.0,0.06926212,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-050_roll+000,60.0,-50.0,0.0,0.06951257,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-055_roll+000,60.0,-55.0,0.0,0.06976058,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-060_roll+000,60.0,-60.0,0.0,0.06987076,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-065_roll+000,60.0,-65.0,0.0,0.07083411,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-070_roll+000,60.0,-70.0,0.0,0.07070605,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-075_roll+000,60.0,-75.0,0.0,0.07161132,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-080_roll+000,60.0,-80.0,0.0,0.07161470,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-085_roll+000,60.0,-85.0,0.0,0.07204888,01,unlabeled,unlabeled,1,1,1,YES
yaw060_pitch-090_roll+000,60.0,-90.0,0.0,0.07325681,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+000_roll+000,65.0,0.0,0.0,0.05215412,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+005_roll+000,65.0,5.0,0.0,0.05232525,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+010_roll+000,65.0,10.0,0.0,0.05182822,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+015_roll+000,65.0,15.0,0.0,0.05112812,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+020_roll+000,65.0,20.0,0.0,0.05089741,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+025_roll+000,65.0,25.0,0.0,0.05066204,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+030_roll+000,65.0,30.0,0.0,0.05054068,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+035_roll+000,65.0,35.0,0.0,0.05040695,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+040_roll+000,65.0,40.0,0.0,0.05092332,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+045_roll+000,65.0,45.0,0.0,0.05069706,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+050_roll+000,65.0,50.0,0.0,0.05081941,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+055_roll+000,65.0,55.0,0.0,0.05114797,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+060_roll+000,65.0,60.0,0.0,0.05211601,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw065_pitch+065_roll+000,65.0,65.0,0.0,0.05274215,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw065_pitch+070_roll+000,65.0,70.0,0.0,0.05271370,01,R3_low_info_connectivity,low-info/ocs-hard,1,1,1,YES
yaw065_pitch+075_roll+000,65.0,75.0,0.0,0.05287804,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw065_pitch+080_roll+000,65.0,80.0,0.0,0.05331339,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw065_pitch+085_roll+000,65.0,85.0,0.0,0.05321985,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch+090_roll+000,65.0,90.0,0.0,0.05359157,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-005_roll+000,65.0,-5.0,0.0,0.05284369,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-010_roll+000,65.0,-10.0,0.0,0.05303560,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-015_roll+000,65.0,-15.0,0.0,0.05304071,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-020_roll+000,65.0,-20.0,0.0,0.05272419,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-025_roll+000,65.0,-25.0,0.0,0.05281042,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-030_roll+000,65.0,-30.0,0.0,0.05291927,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-035_roll+000,65.0,-35.0,0.0,0.05258297,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-040_roll+000,65.0,-40.0,0.0,0.05277686,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-045_roll+000,65.0,-45.0,0.0,0.05267706,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-050_roll+000,65.0,-50.0,0.0,0.05280985,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-055_roll+000,65.0,-55.0,0.0,0.05322819,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-060_roll+000,65.0,-60.0,0.0,0.05366788,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-065_roll+000,65.0,-65.0,0.0,0.05419722,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-070_roll+000,65.0,-70.0,0.0,0.05386254,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-075_roll+000,65.0,-75.0,0.0,0.05441913,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-080_roll+000,65.0,-80.0,0.0,0.05463097,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-085_roll+000,65.0,-85.0,0.0,0.05528658,01,unlabeled,unlabeled,1,1,1,YES
yaw065_pitch-090_roll+000,65.0,-90.0,0.0,0.05655267,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+000_roll+000,70.0,0.0,0.0,0.03752412,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+005_roll+000,70.0,5.0,0.0,0.03759103,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+010_roll+000,70.0,10.0,0.0,0.03699752,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+015_roll+000,70.0,15.0,0.0,0.03683394,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+020_roll+000,70.0,20.0,0.0,0.03642728,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+025_roll+000,70.0,25.0,0.0,0.03667644,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+030_roll+000,70.0,30.0,0.0,0.03655120,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+035_roll+000,70.0,35.0,0.0,0.03624136,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+040_roll+000,70.0,40.0,0.0,0.03652415,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+045_roll+000,70.0,45.0,0.0,0.03690351,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+050_roll+000,70.0,50.0,0.0,0.03736857,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+055_roll+000,70.0,55.0,0.0,0.03812588,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+060_roll+000,70.0,60.0,0.0,0.03856452,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw070_pitch+065_roll+000,70.0,65.0,0.0,0.03873486,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw070_pitch+070_roll+000,70.0,70.0,0.0,0.03877054,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw070_pitch+075_roll+000,70.0,75.0,0.0,0.03871895,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw070_pitch+080_roll+000,70.0,80.0,0.0,0.03840838,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw070_pitch+085_roll+000,70.0,85.0,0.0,0.03795465,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch+090_roll+000,70.0,90.0,0.0,0.03708478,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-005_roll+000,70.0,-5.0,0.0,0.03791030,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-010_roll+000,70.0,-10.0,0.0,0.03796775,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-015_roll+000,70.0,-15.0,0.0,0.03843361,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-020_roll+000,70.0,-20.0,0.0,0.03889316,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-025_roll+000,70.0,-25.0,0.0,0.03856350,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-030_roll+000,70.0,-30.0,0.0,0.03819482,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-035_roll+000,70.0,-35.0,0.0,0.03792619,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-040_roll+000,70.0,-40.0,0.0,0.03800940,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-045_roll+000,70.0,-45.0,0.0,0.03796339,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-050_roll+000,70.0,-50.0,0.0,0.03873168,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-055_roll+000,70.0,-55.0,0.0,0.03933556,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-060_roll+000,70.0,-60.0,0.0,0.03930120,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-065_roll+000,70.0,-65.0,0.0,0.03916397,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-070_roll+000,70.0,-70.0,0.0,0.03983622,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-075_roll+000,70.0,-75.0,0.0,0.03973746,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-080_roll+000,70.0,-80.0,0.0,0.03958253,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-085_roll+000,70.0,-85.0,0.0,0.03993674,01,unlabeled,unlabeled,1,1,1,YES
yaw070_pitch-090_roll+000,70.0,-90.0,0.0,0.03991419,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+000_roll+000,75.0,0.0,0.0,0.03132636,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+005_roll+000,75.0,5.0,0.0,0.03100300,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+010_roll+000,75.0,10.0,0.0,0.03037667,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+015_roll+000,75.0,15.0,0.0,0.03040015,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+020_roll+000,75.0,20.0,0.0,0.03019317,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+025_roll+000,75.0,25.0,0.0,0.03026059,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+030_roll+000,75.0,30.0,0.0,0.03033437,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+035_roll+000,75.0,35.0,0.0,0.03058841,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+040_roll+000,75.0,40.0,0.0,0.03129971,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+045_roll+000,75.0,45.0,0.0,0.03149992,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+050_roll+000,75.0,50.0,0.0,0.03207455,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+055_roll+000,75.0,55.0,0.0,0.03240874,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+060_roll+000,75.0,60.0,0.0,0.03228815,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw075_pitch+065_roll+000,75.0,65.0,0.0,0.03236041,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw075_pitch+070_roll+000,75.0,70.0,0.0,0.03185871,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw075_pitch+075_roll+000,75.0,75.0,0.0,0.03181534,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw075_pitch+080_roll+000,75.0,80.0,0.0,0.03135264,01,R3_low_info,low-info/ocs-hard,1,1,1,YES
yaw075_pitch+085_roll+000,75.0,85.0,0.0,0.03076386,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch+090_roll+000,75.0,90.0,0.0,0.03079895,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-005_roll+000,75.0,-5.0,0.0,0.03139190,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-010_roll+000,75.0,-10.0,0.0,0.03163937,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-015_roll+000,75.0,-15.0,0.0,0.03213888,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-020_roll+000,75.0,-20.0,0.0,0.03177903,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-025_roll+000,75.0,-25.0,0.0,0.03197795,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-030_roll+000,75.0,-30.0,0.0,0.03200727,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-035_roll+000,75.0,-35.0,0.0,0.03200207,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-040_roll+000,75.0,-40.0,0.0,0.03173105,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-045_roll+000,75.0,-45.0,0.0,0.03164607,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-050_roll+000,75.0,-50.0,0.0,0.03155000,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-055_roll+000,75.0,-55.0,0.0,0.03236935,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-060_roll+000,75.0,-60.0,0.0,0.03297763,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-065_roll+000,75.0,-65.0,0.0,0.03357452,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-070_roll+000,75.0,-70.0,0.0,0.03326903,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-075_roll+000,75.0,-75.0,0.0,0.03365148,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-080_roll+000,75.0,-80.0,0.0,0.03332601,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-085_roll+000,75.0,-85.0,0.0,0.03329717,01,unlabeled,unlabeled,1,1,1,YES
yaw075_pitch-090_roll+000,75.0,-90.0,0.0,0.03302861,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+000_roll+000,80.0,0.0,0.0,0.02810492,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+005_roll+000,80.0,5.0,0.0,0.02756105,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+010_roll+000,80.0,10.0,0.0,0.02720198,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+015_roll+000,80.0,15.0,0.0,0.02717640,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+020_roll+000,80.0,20.0,0.0,0.02733782,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+025_roll+000,80.0,25.0,0.0,0.02724994,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+030_roll+000,80.0,30.0,0.0,0.02778847,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+035_roll+000,80.0,35.0,0.0,0.02849470,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+040_roll+000,80.0,40.0,0.0,0.02910699,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+045_roll+000,80.0,45.0,0.0,0.02947104,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+050_roll+000,80.0,50.0,0.0,0.02965110,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+055_roll+000,80.0,55.0,0.0,0.02951336,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+060_roll+000,80.0,60.0,0.0,0.02915615,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+065_roll+000,80.0,65.0,0.0,0.02899702,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+070_roll+000,80.0,70.0,0.0,0.02854700,01,unlabeled,unlabeled,1,1,1,YES
yaw080_pitch+075_roll+000,80.0,75.0,0.0,0.02805923,01,unlabeled,unlabeled,1,1,1,YES
