degrade_level,geom,select,record_id,yaw_true,pitch_true,neural_ocs_yaw_err,image_yaw_err,joint_yaw_err,pdb_yaw_err,pdb_margin,pdb_nearest_distance,pdb_cand_yaw_spread,hardcase_labels
degraded-mild,G1,best,G1_yaw160_pitch-055,160.0,-55.0,22.666,2.483,0.57,140.0,0.0,0.0,59.752,disagreement-hard
degraded-mild,G1,best,G1_yaw175_pitch+015,175.0,15.0,34.593,0.376,0.167,20.0,0.0,0.0,32.562,disagreement-hard
degraded-mild,G1,best,G1_yaw145_pitch-035,145.0,-35.0,38.712,0.262,0.539,5.0,0.0,0.0,59.38,disagreement-hard
degraded-mild,G1,best,G1_yaw285_pitch+005,285.0,5.0,16.916,3.638,2.063,105.0,0.0,0.0,61.01,disagreement-hard
degraded-mild,G1,best,G1_yaw240_pitch+020,240.0,20.0,178.668,1.907,0.423,0.0,0.0,0.0,68.595,disagreement-hard
degraded-mild,G1,best,G1_yaw130_pitch+050,130.0,50.0,141.813,0.925,1.736,15.0,0.0,0.0,54.452,disagreement-hard
degraded-mild,G1,best,G1_yaw040_pitch-090,40.0,-90.0,28.337,1.102,1.792,175.0,0.0,0.0,85.294,disagreement-hard
degraded-mild,G1,best,G1_yaw035_pitch+005,35.0,5.0,46.645,1.197,2.442,0.0,0.0,0.0,59.085,disagreement-hard
degraded-mild,G1,best,G1_yaw200_pitch-030,200.0,-30.0,22.937,0.33,1.013,100.0,0.0,0.0,44.833,disagreement-hard
degraded-mild,G1,best,G1_yaw100_pitch+075,100.0,75.0,123.096,2.121,3.264,0.0,0.0,0.0,45.0,disagreement-hard
degraded-mild,G1,best,G1_yaw130_pitch+055,130.0,55.0,137.16,0.786,1.91,25.0,0.0,0.0,56.278,disagreement-hard
degraded-mild,G1,best,G1_yaw320_pitch+075,320.0,75.0,97.362,5.977,2.932,0.0,2e-06,0.0,66.521,disagreement-hard
degraded-mild,G1,best,G1_yaw305_pitch+065,305.0,65.0,25.025,6.039,4.287,180.0,0.0,0.0,55.428,disagreement-hard
degraded-mild,G1,best,G1_yaw000_pitch+030,0.0,30.0,53.025,0.843,1.56,0.0,0.0,0.0,70.748,disagreement-hard
degraded-mild,G1,best,G1_yaw355_pitch-085,355.0,-85.0,135.014,3.258,2.932,20.0,0.0,0.0,57.922,disagreement-hard
degraded-mild,G1,best,G1_yaw305_pitch+025,305.0,25.0,41.73,0.068,0.805,30.0,0.0,0.0,51.575,disagreement-hard
degraded-mild,G1,best,G1_yaw270_pitch-045,270.0,-45.0,23.709,0.377,0.521,165.0,0.0,0.0,57.925,disagreement-hard
degraded-mild,G1,best,G1_yaw265_pitch-090,265.0,-90.0,20.423,7.246,7.008,85.0,0.0,0.0,66.151,disagreement-hard
degraded-mild,G1,best,G1_yaw010_pitch-080,10.0,-80.0,150.693,0.294,1.438,30.0,0.0,0.0,67.082,disagreement-hard
degraded-mild,G1,best,G1_yaw005_pitch+055,5.0,55.0,88.493,2.985,3.156,0.0,0.0,0.0,51.225,disagreement-hard
degraded-mild,G1,best,G1_yaw200_pitch+010,200.0,10.0,29.022,1.286,2.126,140.0,0.0,0.0,69.543,disagreement-hard
degraded-mild,G1,best,G1_yaw010_pitch-045,10.0,-45.0,94.663,0.651,1.967,5.0,0.0,0.0,65.362,disagreement-hard
degraded-mild,G1,best,G1_yaw150_pitch+055,150.0,55.0,72.871,2.193,0.035,10.0,0.0,0.0,60.216,disagreement-hard
degraded-mild,G1,best,G1_yaw205_pitch+045,205.0,45.0,5.388,1.375,0.276,130.0,0.0,0.0,62.209,disagreement-hard
degraded-mild,G1,best,G1_yaw105_pitch+075,105.0,75.0,159.006,1.228,1.341,0.0,0.0,0.0,62.322,disagreement-hard
degraded-mild,G1,best,G1_yaw040_pitch-065,40.0,-65.0,26.91,3.659,0.937,155.0,0.0,0.0,72.931,disagreement-hard
degraded-mild,G1,best,G1_yaw305_pitch+015,305.0,15.0,76.538,1.261,1.133,10.0,0.0,0.0,58.309,disagreement-hard
degraded-mild,G1,best,G1_yaw330_pitch-090,330.0,-90.0,93.088,3.077,0.668,15.0,0.0,0.0,39.689,disagreement-hard
degraded-mild,G1,best,G1_yaw045_pitch-050,45.0,-50.0,29.802,0.191,0.452,115.0,0.0,0.0,30.745,disagreement-hard
degraded-mild,G1,best,G1_yaw300_pitch+070,300.0,70.0,7.474,0.109,2.243,55.0,0.0,0.0,69.505,disagreement-hard
degraded-mild,G1,best,G1_yaw290_pitch+005,290.0,5.0,6.033,4.308,4.409,55.0,0.0,0.0,63.254,disagreement-hard
degraded-mild,G1,best,G1_yaw355_pitch+045,355.0,45.0,54.296,2.415,2.171,10.0,0.0,0.0,58.756,disagreement-hard
degraded-mild,G1,best,G1_yaw085_pitch+000,85.0,0.0,18.918,1.809,0.055,135.0,0.0,0.0,58.344,disagreement-hard
degraded-mild,G1,best,G1_yaw215_pitch-075,215.0,-75.0,22.26,0.804,0.457,165.0,0.0,0.0,54.185,disagreement-hard
degraded-mild,G1,best,G1_yaw135_pitch-010,135.0,-10.0,56.304,2.296,0.514,20.0,0.0,0.0,57.758,disagreement-hard
degraded-mild,G1,best,G1_yaw270_pitch-050,270.0,-50.0,2.669,0.378,0.342,95.0,0.0,0.0,53.77,disagreement-hard
degraded-mild,G1,best,G1_yaw085_pitch-025,85.0,-25.0,12.162,0.255,0.086,80.0,0.0,0.0,41.425,disagreement-hard
degraded-mild,G1,best,G1_yaw120_pitch+070,120.0,70.0,169.963,1.447,0.47,10.0,0.0,0.0,60.291,disagreement-hard
degraded-mild,G1,best,G1_yaw210_pitch+080,210.0,80.0,10.134,0.141,0.698,170.0,0.0,0.0,61.727,disagreement-hard
degraded-mild,G1,best,G1_yaw070_pitch-085,70.0,-85.0,50.034,1.798,0.106,25.0,0.0,0.0,63.955,disagreement-hard
degraded-mild,G1,best,G1_yaw150_pitch+010,150.0,10.0,78.835,3.611,8.492,5.0,2e-06,0.0,86.377,disagreement-hard
degraded-mild,G1,best,G1_yaw065_pitch-090,65.0,-90.0,8.235,2.159,3.712,90.0,1e-06,0.0,37.232,disagreement-hard
degraded-mild,G1,best,G1_yaw040_pitch+090,40.0,90.0,29.589,1.377,3.779,40.0,0.0,0.0,42.497,disagreement-hard
degraded-mild,G1,best,G1_yaw035_pitch+025,35.0,25.0,42.621,0.872,1.73,0.0,0.0,0.0,60.961,disagreement-hard
degraded-mild,G1,best,G1_yaw170_pitch+050,170.0,50.0,95.313,0.083,2.331,0.0,0.0,0.0,61.459,disagreement-hard
degraded-mild,G1,best,G1_yaw045_pitch-005,45.0,-5.0,30.643,0.713,1.292,0.0,0.0,0.0,65.414,disagreement-hard
degraded-mild,G1,best,G1_yaw190_pitch-065,190.0,-65.0,52.557,1.773,0.876,0.0,0.0,0.0,66.249,disagreement-hard
degraded-mild,G1,best,G1_yaw045_pitch-010,45.0,-10.0,24.966,0.086,1.356,90.0,0.0,0.0,44.328,disagreement-hard
degraded-mild,G1,best,G1_yaw240_pitch-025,240.0,-25.0,9.085,1.856,0.578,105.0,0.0,0.0,36.125,disagreement-hard
degraded-mild,G1,best,G1_yaw115_pitch+035,115.0,35.0,173.112,0.949,1.065,0.0,0.0,0.0,62.612,disagreement-hard
degraded-mild,G1,best,G1_yaw080_pitch+010,80.0,10.0,4.071,5.319,0.965,140.0,0.0,0.0,69.787,disagreement-hard
degraded-mild,G1,best,G1_yaw270_pitch+025,270.0,25.0,64.123,3.902,1.165,30.0,0.0,0.0,56.116,disagreement-hard
degraded-mild,G1,best,G1_yaw250_pitch-060,250.0,-60.0,159.189,1.177,0.008,5.0,0.0,0.0,50.735,disagreement-hard
degraded-mild,G1,best,G1_yaw210_pitch-050,210.0,-50.0,10.784,0.887,0.302,60.0,0.0,0.0,49.651,disagreement-hard
degraded-mild,G1,best,G1_yaw210_pitch-060,210.0,-60.0,7.919,0.367,0.311,55.0,0.0,0.0,35.429,disagreement-hard
degraded-mild,G1,best,G1_yaw280_pitch+010,280.0,10.0,15.189,0.524,3.417,160.0,0.0,0.0,63.145,disagreement-hard
degraded-mild,G1,best,G1_yaw165_pitch+025,165.0,25.0,15.384,3.465,3.589,175.0,0.0,0.0,61.717,disagreement-hard
degraded-mild,G1,best,G1_yaw330_pitch-045,330.0,-45.0,138.237,3.008,0.739,10.0,0.0,0.0,48.479,disagreement-hard
degraded-mild,G1,best,G1_yaw000_pitch+025,0.0,25.0,52.263,2.273,0.749,0.0,0.0,0.0,61.687,disagreement-hard
degraded-mild,G1,best,G1_yaw070_pitch-090,70.0,-90.0,0.034,2.214,1.997,70.0,0.0,0.0,38.471,disagreement-hard
degraded-mild,G1,best,G1_yaw355_pitch-040,355.0,-40.0,54.842,0.264,2.074,10.0,0.0,0.0,56.842,disagreement-hard
degraded-mild,G1,best,G1_yaw080_pitch-050,80.0,-50.0,6.362,3.087,0.299,145.0,0.0,0.0,67.926,disagreement-hard
degraded-mild,G1,best,G1_yaw295_pitch+060,295.0,60.0,12.654,2.069,0.474,175.0,0.0,0.0,76.631,disagreement-hard
degraded-mild,G1,best,G1_yaw265_pitch+085,265.0,85.0,86.463,5.05,1.224,10.0,0.0,0.0,52.917,disagreement-hard
degraded-mild,G1,best,G1_yaw065_pitch+020,65.0,20.0,5.444,0.291,1.387,95.0,0.0,0.0,30.923,disagreement-hard
degraded-mild,G1,best,G1_yaw315_pitch+040,315.0,40.0,63.025,1.341,0.737,30.0,0.0,0.0,67.757,disagreement-hard
degraded-mild,G1,best,G1_yaw285_pitch+030,285.0,30.0,19.446,2.281,1.11,165.0,0.0,0.0,48.218,disagreement-hard
degraded-mild,G1,best,G1_yaw155_pitch-075,155.0,-75.0,92.278,2.819,4.573,5.0,0.0,0.0,67.084,disagreement-hard
degraded-mild,G1,best,G1_yaw265_pitch-075,265.0,-75.0,11.766,0.098,0.188,80.0,0.0,0.0,57.793,disagreement-hard
degraded-mild,G1,best,G1_yaw045_pitch-025,45.0,-25.0,22.193,2.152,2.412,175.0,0.0,0.0,71.944,disagreement-hard
degraded-mild,G1,best,G1_yaw300_pitch+035,300.0,35.0,1.666,1.013,0.905,170.0,0.0,0.0,51.5,disagreement-hard
degraded-mild,G1,best,G1_yaw300_pitch+060,300.0,60.0,0.53,1.266,1.09,65.0,0.0,0.0,56.835,disagreement-hard
degraded-mild,G1,best,G1_yaw040_pitch+045,40.0,45.0,26.296,1.171,0.962,35.0,0.0,0.0,54.564,disagreement-hard
degraded-mild,G1,best,G1_yaw115_pitch-075,115.0,-75.0,172.699,1.469,3.692,10.0,0.0,0.0,74.399,disagreement-hard
degraded-mild,G1,best,G1_yaw065_pitch-080,65.0,-80.0,7.491,1.784,2.063,175.0,0.0,0.0,84.53,disagreement-hard
degraded-mild,G1,best,G1_yaw295_pitch+080,295.0,80.0,35.629,5.278,1.044,5.0,0.0,0.0,71.1,disagreement-hard
degraded-mild,G1,best,G1_yaw185_pitch-060,185.0,-60.0,63.227,1.87,2.966,0.0,0.0,0.0,62.628,disagreement-hard
degraded-mild,G1,best,G1_yaw245_pitch+080,245.0,80.0,8.085,2.599,0.299,85.0,0.0,0.0,53.247,disagreement-hard
degraded-mild,G1,best,G1_yaw045_pitch-070,45.0,-70.0,33.383,1.226,0.54,0.0,0.0,0.0,69.19,disagreement-hard
degraded-mild,G1,best,G1_yaw060_pitch-090,60.0,-90.0,4.728,1.483,4.398,5.0,3e-06,1e-06,2.45,robust-easy
degraded-mild,G1,best,G1_yaw125_pitch+060,125.0,60.0,157.652,2.044,2.351,20.0,0.0,0.0,72.403,disagreement-hard
degraded-mild,G3,best,G3_yaw260_pitch-065,260.0,-65.0,35.572,,,0.0,0.0,1e-06,2.45,disagreement-hard
degraded-mild,G3,best,G3_yaw300_pitch+055,300.0,55.0,86.919,,,30.0,0.0,0.0,74.933,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw140_pitch+000,140.0,0.0,101.967,,,105.0,1e-06,2e-06,41.061,ocs-hard
degraded-mild,G3,best,G3_yaw315_pitch-020,315.0,-20.0,72.383,,,0.0,0.0,2e-06,36.125,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw130_pitch+035,130.0,35.0,32.768,,,0.0,2e-06,2e-06,37.5,disagreement-hard
degraded-mild,G3,best,G3_yaw190_pitch-055,190.0,-55.0,6.061,,,175.0,0.0,0.0,86.517,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw160_pitch-080,160.0,-80.0,48.719,,,0.0,6e-06,6e-06,38.614,disagreement-hard
degraded-mild,G3,best,G3_yaw320_pitch-020,320.0,-20.0,45.8,,,0.0,1e-06,6e-06,29.428,disagreement-hard
degraded-mild,G3,best,G3_yaw015_pitch+020,15.0,20.0,1.255,,,75.0,1e-06,0.0,23.452,disagreement-hard
degraded-mild,G3,best,G3_yaw320_pitch-065,320.0,-65.0,35.165,,,0.0,1e-06,1e-06,0.0,disagreement-hard
degraded-mild,G3,best,G3_yaw245_pitch+075,245.0,75.0,5.547,,,70.0,1.1e-05,4e-06,41.952,disagreement-hard
degraded-mild,G3,best,G3_yaw120_pitch+085,120.0,85.0,111.969,,,5.0,0.0,0.0,68.367,disagreement-hard
degraded-mild,G3,best,G3_yaw175_pitch+080,175.0,80.0,41.876,,,0.0,0.0,1e-06,39.0,disagreement-hard
degraded-mild,G3,best,G3_yaw200_pitch+005,200.0,5.0,46.393,,,5.0,1e-06,1e-06,69.435,disagreement-hard
degraded-mild,G3,best,G3_yaw160_pitch-070,160.0,-70.0,152.501,,,0.0,6e-06,1.9e-05,73.554,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw135_pitch-080,135.0,-80.0,88.995,,,100.0,5e-06,1.3e-05,2.45,ocs-hard
degraded-mild,G3,best,G3_yaw020_pitch+065,20.0,65.0,5.762,,,0.0,1e-06,0.0,0.0,robust-easy
degraded-mild,G3,best,G3_yaw320_pitch+005,320.0,5.0,125.401,,,0.0,1e-06,7e-06,21.0,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw115_pitch-085,115.0,-85.0,118.557,,,5.0,0.0,1e-06,56.703,disagreement-hard
degraded-mild,G3,best,G3_yaw280_pitch+030,280.0,30.0,16.756,,,0.0,0.0,0.0,75.068,ambiguous-flux
degraded-mild,G3,best,G3_yaw110_pitch-055,110.0,-55.0,66.607,,,0.0,0.0,0.0,3.905,disagreement-hard
degraded-mild,G3,best,G3_yaw310_pitch-020,310.0,-20.0,98.873,,,0.0,4e-06,2e-06,54.058,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw270_pitch+045,270.0,45.0,153.807,,,0.0,0.0,0.0,85.564,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw095_pitch-020,95.0,-20.0,65.915,,,0.0,0.0,0.0,80.014,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw010_pitch-010,10.0,-10.0,136.822,,,0.0,0.0,0.0,68.0,disagreement-hard
degraded-mild,G3,best,G3_yaw240_pitch+030,240.0,30.0,13.681,,,5.0,0.0,0.0,76.95,ambiguous-flux
degraded-mild,G3,best,G3_yaw250_pitch+085,250.0,85.0,4.313,,,180.0,0.0,1.2e-05,70.788,disagreement-hard
degraded-mild,G3,best,G3_yaw065_pitch-015,65.0,-15.0,6.822,,,170.0,3e-06,1e-06,86.029,disagreement-hard
degraded-mild,G3,best,G3_yaw075_pitch-070,75.0,-70.0,143.03,,,0.0,1e-06,1e-06,85.732,disagreement-hard
degraded-mild,G3,best,G3_yaw180_pitch+015,180.0,15.0,10.579,,,75.0,0.0,1e-06,74.873,disagreement-hard
degraded-mild,G3,best,G3_yaw295_pitch-085,295.0,-85.0,13.879,,,10.0,3e-06,2e-06,45.869,robust-easy
degraded-mild,G3,best,G3_yaw335_pitch-070,335.0,-70.0,9.808,,,0.0,2e-06,4e-06,4.0,robust-easy
degraded-mild,G3,best,G3_yaw170_pitch+060,170.0,60.0,37.736,,,0.0,0.0,1e-06,64.786,disagreement-hard
degraded-mild,G3,best,G3_yaw120_pitch+075,120.0,75.0,37.715,,,10.0,0.0,0.0,63.885,disagreement-hard
degraded-mild,G3,best,G3_yaw320_pitch+020,320.0,20.0,38.029,,,0.0,3e-06,4e-06,6.0,disagreement-hard
degraded-mild,G3,best,G3_yaw230_pitch-035,230.0,-35.0,64.501,,,0.0,0.0,1e-06,73.321,disagreement-hard
degraded-mild,G3,best,G3_yaw285_pitch-040,285.0,-40.0,19.319,,,5.0,0.0,0.0,76.753,ambiguous-flux
degraded-mild,G3,best,G3_yaw145_pitch-030,145.0,-30.0,3.667,,,10.0,7e-06,1e-06,5.0,robust-easy
degraded-mild,G3,best,G3_yaw145_pitch+090,145.0,90.0,6.558,,,0.0,8e-06,6e-06,5.0,robust-easy
degraded-mild,G3,best,G3_yaw150_pitch-075,150.0,-75.0,9.964,,,0.0,0.000249,5.4e-05,84.943,robust-easy
degraded-mild,G3,best,G3_yaw145_pitch-035,145.0,-35.0,0.941,,,10.0,1e-06,1e-06,4.899,robust-easy
degraded-mild,G3,best,G3_yaw095_pitch+050,95.0,50.0,101.484,,,0.0,1e-06,0.0,77.724,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw145_pitch+035,145.0,35.0,3.057,,,10.0,1e-06,0.0,4.583,robust-easy
degraded-mild,G3,best,G3_yaw165_pitch-020,165.0,-20.0,6.407,,,0.0,1e-06,1e-06,12.0,robust-easy
degraded-mild,G3,best,G3_yaw035_pitch+005,35.0,5.0,0.554,,,0.0,1e-06,0.0,0.0,robust-easy
degraded-mild,G3,best,G3_yaw095_pitch+040,95.0,40.0,121.798,,,5.0,1e-06,0.0,68.573,disagreement-hard
degraded-mild,G3,best,G3_yaw100_pitch+075,100.0,75.0,170.299,,,175.0,0.0,0.0,76.197,ambiguous-flux
degraded-mild,G3,best,G3_yaw130_pitch+055,130.0,55.0,10.129,,,0.0,1e-06,0.0,53.547,robust-easy
degraded-mild,G3,best,G3_yaw320_pitch+075,320.0,75.0,5.829,,,0.0,0.000232,1e-06,39.31,robust-easy
degraded-mild,G3,best,G3_yaw335_pitch-085,335.0,-85.0,6.989,,,10.0,1.1e-05,1.1e-05,4.359,robust-easy
degraded-mild,G3,best,G3_yaw305_pitch+065,305.0,65.0,37.147,,,5.0,0.0,1e-06,80.505,disagreement-hard
degraded-mild,G3,best,G3_yaw310_pitch+005,310.0,5.0,95.487,,,0.0,1e-06,1e-06,82.946,disagreement-hard
degraded-mild,G3,best,G3_yaw355_pitch-085,355.0,-85.0,130.93,,,0.0,1e-06,1e-06,50.806,disagreement-hard
degraded-mild,G3,best,G3_yaw270_pitch+035,270.0,35.0,164.357,,,180.0,0.0,0.0,79.845,ambiguous-flux
degraded-mild,G3,best,G3_yaw145_pitch+000,145.0,0.0,32.055,,,0.0,5.4e-05,3e-06,67.639,disagreement-hard
degraded-mild,G3,best,G3_yaw335_pitch-020,335.0,-20.0,41.323,,,0.0,5e-06,9e-06,25.768,disagreement-hard
degraded-mild,G3,best,G3_yaw265_pitch-090,265.0,-90.0,2.66,,,45.0,0.0,0.0,76.565,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw110_pitch+020,110.0,20.0,111.741,,,0.0,5e-06,8e-06,87.534,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw010_pitch-080,10.0,-80.0,12.026,,,0.0,1e-06,0.0,28.5,robust-easy
degraded-mild,G3,best,G3_yaw130_pitch+030,130.0,30.0,42.967,,,0.0,1e-06,1e-06,84.499,disagreement-hard
degraded-mild,G3,best,G3_yaw215_pitch-045,215.0,-45.0,7.342,,,0.0,1e-06,0.0,39.0,robust-easy
degraded-mild,G3,best,G3_yaw005_pitch+055,5.0,55.0,78.177,,,0.0,0.0,0.0,82.081,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw125_pitch+035,125.0,35.0,106.942,,,175.0,0.0,0.0,78.913,ambiguous-flux
degraded-mild,G3,best,G3_yaw275_pitch+020,275.0,20.0,0.858,,,170.0,0.0,1e-06,83.403,disagreement-hard
degraded-mild,G3,best,G3_yaw010_pitch-045,10.0,-45.0,168.03,,,0.0,0.0,0.0,86.017,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw270_pitch+070,270.0,70.0,94.87,,,0.0,0.0,0.0,84.089,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw150_pitch+055,150.0,55.0,13.021,,,0.0,5e-06,7e-06,0.0,robust-easy
degraded-mild,G3,best,G3_yaw130_pitch-060,130.0,-60.0,45.923,,,0.0,1e-06,0.0,89.511,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw280_pitch+055,280.0,55.0,3.637,,,10.0,0.0,0.0,75.87,ambiguous-flux
degraded-mild,G3,best,G3_yaw175_pitch-035,175.0,-35.0,22.442,,,130.0,0.0,0.0,46.701,disagreement-hard
degraded-mild,G3,best,G3_yaw340_pitch+075,340.0,75.0,31.666,,,0.0,8e-06,1e-06,40.128,disagreement-hard
degraded-mild,G3,best,G3_yaw305_pitch+010,305.0,10.0,77.514,,,5.0,0.0,0.0,76.956,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw240_pitch-015,240.0,-15.0,1.882,,,5.0,2e-06,6e-06,2.5,robust-easy
degraded-mild,G3,best,G3_yaw335_pitch-050,335.0,-50.0,8.297,,,0.0,3e-06,3e-06,4.717,robust-easy
degraded-mild,G3,best,G3_yaw330_pitch-090,330.0,-90.0,4.28,,,0.0,2.3e-05,1.3e-05,78.67,robust-easy
degraded-mild,G3,best,G3_yaw045_pitch-050,45.0,-50.0,0.545,,,0.0,1e-06,1e-06,0.0,robust-easy
degraded-mild,G3,best,G3_yaw105_pitch-085,105.0,-85.0,76.516,,,0.0,0.0,3e-06,83.996,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw355_pitch+045,355.0,45.0,3.531,,,0.0,1e-06,0.0,1.5,robust-easy
degraded-mild,G3,best,G3_yaw085_pitch+000,85.0,0.0,81.085,,,0.0,0.0,0.0,71.127,disagreement-hard
degraded-mild,G3,best,G3_yaw090_pitch+015,90.0,15.0,62.973,,,120.0,0.0,5e-06,35.246,ocs-hard
degraded-mild,G3,best,G3_yaw155_pitch-035,155.0,-35.0,0.944,,,0.0,8e-06,5e-06,4.899,robust-easy
degraded-mild,G3,best,G3_yaw285_pitch-035,285.0,-35.0,27.096,,,5.0,0.0,0.0,81.193,ambiguous-flux
degraded-mild,G3,best,G3_yaw135_pitch-010,135.0,-10.0,36.746,,,30.0,0.0,1e-06,14.697,disagreement-hard
degraded-mild,G3,best,G3_yaw270_pitch+000,270.0,0.0,66.388,,,160.0,0.0,0.0,79.9,ambiguous-flux
degraded-mild,G3,best,G3_yaw245_pitch+065,245.0,65.0,6.565,,,0.0,1e-06,1e-06,51.839,robust-easy
degraded-mild,G3,best,G3_yaw270_pitch-050,270.0,-50.0,41.263,,,170.0,0.0,0.0,82.983,ambiguous-flux
degraded-mild,G3,best,G3_yaw180_pitch-090,180.0,-90.0,3.787,,,120.0,0.0,0.0,55.554,disagreement-hard
degraded-mild,G3,best,G3_yaw120_pitch+070,120.0,70.0,52.054,,,0.0,0.0,1e-06,43.761,disagreement-hard
degraded-mild,G3,best,G3_yaw050_pitch-005,50.0,-5.0,9.295,,,0.0,8e-06,1e-06,75.538,robust-easy
degraded-mild,G3,best,G3_yaw070_pitch-085,70.0,-85.0,165.663,,,160.0,1e-06,7e-06,72.472,ocs-hard
degraded-mild,G3,best,G3_yaw170_pitch-065,170.0,-65.0,8.426,,,180.0,2e-06,1e-06,84.624,disagreement-hard
degraded-mild,G3,best,G3_yaw150_pitch+010,150.0,10.0,6.446,,,0.0,0.000424,0.000157,85.558,robust-easy
degraded-mild,G3,best,G3_yaw150_pitch+085,150.0,85.0,14.363,,,0.0,7e-06,5.7e-05,0.0,robust-easy
degraded-mild,G3,best,G3_yaw100_pitch+045,100.0,45.0,150.192,,,0.0,0.0,0.0,82.734,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw065_pitch+070,65.0,70.0,155.391,,,170.0,0.0,0.0,82.073,ambiguous-flux
degraded-mild,G3,best,G3_yaw280_pitch+080,280.0,80.0,60.964,,,5.0,3e-06,8e-06,85.512,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw115_pitch+015,115.0,15.0,128.135,,,10.0,1.4e-05,1.2e-05,85.189,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw115_pitch-025,115.0,-25.0,104.735,,,0.0,0.0,0.0,75.736,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw220_pitch+065,220.0,65.0,3.44,,,0.0,1e-06,0.0,42.898,robust-easy
degraded-mild,G3,best,G3_yaw330_pitch+040,330.0,40.0,11.25,,,0.0,3e-06,1e-06,2.45,robust-easy
degraded-mild,G3,best,G3_yaw170_pitch+050,170.0,50.0,53.007,,,140.0,0.0,0.0,74.86,ambiguous-flux
degraded-mild,G3,best,G3_yaw045_pitch-005,45.0,-5.0,10.443,,,0.0,5e-06,1e-06,0.0,robust-easy
degraded-mild,G3,best,G3_yaw335_pitch-060,335.0,-60.0,6.878,,,10.0,1e-06,6e-06,4.899,robust-easy
degraded-mild,G3,best,G3_yaw315_pitch-015,315.0,-15.0,76.762,,,0.0,8e-06,4e-06,40.62,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw270_pitch-030,270.0,-30.0,35.072,,,170.0,0.0,0.0,83.32,ambiguous-flux
degraded-mild,G3,best,G3_yaw015_pitch+085,15.0,85.0,1.312,,,0.0,1e-06,1e-06,37.42,robust-easy
degraded-mild,G3,best,G3_yaw105_pitch-025,105.0,-25.0,66.374,,,5.0,0.0,0.0,43.977,disagreement-hard
degraded-mild,G3,best,G3_yaw335_pitch+025,335.0,25.0,10.207,,,0.0,1e-06,2e-06,4.899,robust-easy
degraded-mild,G3,best,G3_yaw335_pitch+040,335.0,40.0,6.493,,,0.0,4e-06,1e-06,4.583,robust-easy
degraded-mild,G3,best,G3_yaw255_pitch-015,255.0,-15.0,29.63,,,35.0,0.0,0.0,18.581,disagreement-hard
degraded-mild,G3,best,G3_yaw240_pitch-025,240.0,-25.0,10.421,,,5.0,0.0,0.0,76.95,ambiguous-flux
degraded-mild,G3,best,G3_yaw115_pitch+035,115.0,35.0,179.994,,,0.0,0.0,0.0,77.065,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw325_pitch-085,325.0,-85.0,129.21,,,0.0,4.9e-05,1.7e-05,4.472,ocs-hard;disagreement-hard
degraded-mild,G3,best,G3_yaw270_pitch+030,270.0,30.0,15.383,,,170.0,0.0,1e-06,84.059,disagreement-hard
degraded-mild,G3,best,G3_yaw175_pitch+010,175.0,10.0,28.625,,,50.0,0.0,0.0,60.2,disagreement-hard
degraded-mild,G3,best,G3_yaw115_pitch+020,115.0,20.0,126.53,,,0.0,1.3e-05,1e-06,85.763,disagreement-hard
degraded-mild,G3,best,G3_yaw025_pitch-080,25.0,-80.0,9.67,,,75.0,0.0,0.0,29.021,disagreement-hard
degraded-mild,G3,best,G3_yaw200_pitch-045,200.0,-45.0,6.39,,,0.0,0.0,0.0,82.887,ambiguous-flux
degraded-mild,G3,best,G3_yaw195_pitch+050,195.0,50.0,8.668,,,170.0,0.0,0.0,84.735,disagreement-hard;ambiguous-flux
degraded-mild,G3,best,G3_yaw220_pitch+030,220.0,30.0,34.897,,,0.0,0.0,1e-06,55.77,disagreement-hard
degraded-mild,G3,best,G3_yaw270_pitch+025,270.0,25.0,5.62,,,5.0,0.0,0.0,77.724,ambiguous-flux
degraded-mild,G3,best,G3_yaw265_pitch+040,265.0,40.0,42.684,,,0.0,0.0,0.0,66.823,disagreement-hard
